event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
007 圣建（24周年）,10,150,90,100,1,3,56,IOP X2外骨骼,0.650,0.229,1230,8
007 圣建（24周年）,10,150,90,100,1,3,64,AC2消音器,0.407,0.181,1230,5
007 圣建（24周年）,10,150,90,100,1,3,70,ILM空尖弹,0.488,0.199,1230,6
007 圣建（24周年）,10,150,90,100,1,3,74,#0猎鹿弹,1.220,0.313,1230,15
007 圣建（24周年）,10,150,90,100,1,3,78,FST独头弹,1.138,0.302,1230,14
007 圣建（24周年）,10,150,90,100,1,3,88,伪装披风,0.325,0.162,1230,4
007 圣建（24周年）,10,150,90,100,1,3,222,RMR红点,0.976,0.280,1230,12
007 圣建（24周年）,10,150,90,100,1,3,232,试制运算芯片,0.732,0.243,1230,9
007 圣建（24周年）,10,150,90,100,1,4,3,PSO-1,0.407,0.181,1230,5
007 圣建（24周年）,10,150,90,100,1,4,7,EOT 516,0.244,0.141,1230,3
007 圣建（24周年）,10,150,90,100,1,4,11,COG M150,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,4,15,PEQ-15,0.488,0.199,1230,6
007 圣建（24周年）,10,150,90,100,1,4,19,Mk169穿甲弹,14.390,1.000,1230,177
007 圣建（24周年）,10,150,90,100,1,4,31,JHP高速弹,1.220,0.313,1230,15
007 圣建（24周年）,10,150,90,100,1,4,39,IOP T3外骨骼,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,4,43,Type2防弹插板,0.976,0.280,1230,12
007 圣建（24周年）,10,150,90,100,1,4,57,IOP X3外骨骼,0.407,0.181,1230,5
007 圣建（24周年）,10,150,90,100,1,4,65,AC3消音器,0.325,0.162,1230,4
007 圣建（24周年）,10,150,90,100,1,4,71,ILM空尖弹,0.244,0.141,1230,3
007 圣建（24周年）,10,150,90,100,1,4,75,#00猎鹿弹,0.650,0.229,1230,8
007 圣建（24周年）,10,150,90,100,1,4,79,WAD独头弹,0.976,0.280,1230,12
007 圣建（24周年）,10,150,90,100,1,4,223,RMR T2红点,0.976,0.280,1230,12
007 圣建（24周年）,10,150,90,100,1,4,226,M33狙击弹,14.228,0.996,1230,175
007 圣建（24周年）,10,150,90,100,1,4,228,Mk900SLAP,0.488,0.199,1230,6
007 圣建（24周年）,10,150,90,100,1,4,230,#6鸟弹,0.569,0.214,1230,7
007 圣建（24周年）,10,150,90,100,1,4,233,#1运算芯片,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,4,VFL 6-24X56,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,12,ITI MARS,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,20,Mk211高爆穿甲弹,2.602,0.454,1230,32
007 圣建（24周年）,10,150,90,100,1,5,32,APCR高速弹,0.163,0.115,1230,2
007 圣建（24周年）,10,150,90,100,1,5,40,IOP T4外骨骼,0.325,0.162,1230,4
007 圣建（24周年）,10,150,90,100,1,5,44,Type3防弹插板,0.244,0.141,1230,3
007 圣建（24周年）,10,150,90,100,1,5,66,AC4消音器,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,72,ILM空尖弹,0.163,0.115,1230,2
007 圣建（24周年）,10,150,90,100,1,5,76,#000猎鹿弹,0.163,0.115,1230,2
007 圣建（24周年）,10,150,90,100,1,5,80,SABOT独头弹,0.163,0.115,1230,2
007 圣建（24周年）,10,150,90,100,1,5,224,RMR T4红点,0.325,0.162,1230,4
007 圣建（24周年）,10,150,90,100,1,5,227,M1022狙击弹,3.577,0.529,1230,44
007 圣建（24周年）,10,150,90,100,1,5,231,#7.5鸟弹,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,234,#2运算芯片,0.163,0.115,1230,2
007 圣建（24周年）,10,150,90,100,1,5,305,SF武器灯改,0.081,0.081,1230,1
007 圣建（24周年）,10,150,90,100,1,5,309,专注芯片,0.081,0.081,1230,1
007 圣建（24周年）,10,300,10,10,1,2,1,BM 3-12X40,1.956,0.342,1636,32
007 圣建（24周年）,10,300,10,10,1,2,5,EOT 506,2.445,0.382,1636,40
007 圣建（24周年）,10,300,10,10,1,2,9,AMP COMPM2,3.301,0.442,1636,54
007 圣建（24周年）,10,300,10,10,1,2,13,PEQ-2,2.873,0.413,1636,47
007 圣建（24周年）,10,300,10,10,1,2,17,M61穿甲弹,4.095,0.490,1636,67
007 圣建（24周年）,10,300,10,10,1,2,29,FMJ高速弹,5.868,0.581,1636,96
007 圣建（24周年）,10,300,10,10,1,2,37,IOP T1外骨骼,1.284,0.278,1636,21
007 圣建（24周年）,10,300,10,10,1,2,55,IOP X1外骨骼,1.345,0.285,1636,22
007 圣建（24周年）,10,300,10,10,1,2,63,AC1消音器,2.628,0.395,1636,43
007 圣建（24周年）,10,300,10,10,1,2,69,ILM空尖弹,4.462,0.510,1636,73
007 圣建（24周年）,10,300,10,10,1,2,73,#1猎鹿弹,2.689,0.400,1636,44
007 圣建（24周年）,10,300,10,10,1,2,77,BK独头弹,3.240,0.438,1636,53
007 圣建（24周年）,10,300,10,10,1,2,87,破旧披风,2.139,0.358,1636,35
007 圣建（24周年）,10,300,10,10,1,3,2,LRA 2-12x50,1.650,0.315,1636,27
007 圣建（24周年）,10,300,10,10,1,3,6,EOT 512,1.711,0.321,1636,28
007 圣建（24周年）,10,300,10,10,1,3,10,AMP COMPM4,1.650,0.315,1636,27
007 圣建（24周年）,10,300,10,10,1,3,14,PEQ-5,1.650,0.315,1636,27
007 圣建（24周年）,10,300,10,10,1,3,18,M993穿甲弹,2.262,0.367,1636,37
007 圣建（24周年）,10,300,10,10,1,3,30,JSP高速弹,4.156,0.493,1636,68
007 圣建（24周年）,10,300,10,10,1,3,38,IOP T2外骨骼,1.161,0.265,1636,19
007 圣建（24周年）,10,300,10,10,1,3,42,Type1防弹插板,1.895,0.337,1636,31
007 圣建（24周年）,10,300,10,10,1,3,56,IOP X2外骨骼,1.222,0.272,1636,20
007 圣建（24周年）,10,300,10,10,1,3,64,AC2消音器,2.628,0.395,1636,43
007 圣建（24周年）,10,300,10,10,1,3,70,ILM空尖弹,3.056,0.425,1636,50
007 圣建（24周年）,10,300,10,10,1,3,74,#0猎鹿弹,3.240,0.438,1636,53
007 圣建（24周年）,10,300,10,10,1,3,78,FST独头弹,1.956,0.342,1636,32
007 圣建（24周年）,10,300,10,10,1,3,88,伪装披风,1.895,0.337,1636,31
007 圣建（24周年）,10,300,10,10,1,3,222,RMR红点,3.973,0.483,1636,65
007 圣建（24周年）,10,300,10,10,1,3,232,试制运算芯片,3.606,0.461,1636,59
007 圣建（24周年）,10,300,10,10,1,4,3,PSO-1,0.183,0.106,1636,3
007 圣建（24周年）,10,300,10,10,1,4,7,EOT 516,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,4,11,COG M150,0.183,0.106,1636,3
007 圣建（24周年）,10,300,10,10,1,4,15,PEQ-15,0.367,0.149,1636,6
007 圣建（24周年）,10,300,10,10,1,4,19,Mk169穿甲弹,0.428,0.161,1636,7
007 圣建（24周年）,10,300,10,10,1,4,31,JHP高速弹,0.550,0.183,1636,9
007 圣建（24周年）,10,300,10,10,1,4,39,IOP T3外骨骼,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,4,43,Type2防弹插板,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,4,57,IOP X3外骨骼,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,4,65,AC3消音器,0.244,0.122,1636,4
007 圣建（24周年）,10,300,10,10,1,4,71,ILM空尖弹,0.306,0.136,1636,5
007 圣建（24周年）,10,300,10,10,1,4,75,#00猎鹿弹,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,4,89,城市迷彩披风,0.550,0.183,1636,9
007 圣建（24周年）,10,300,10,10,1,4,223,RMR T2红点,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,4,226,M33狙击弹,0.306,0.136,1636,5
007 圣建（24周年）,10,300,10,10,1,4,228,Mk900SLAP,14.609,0.873,1636,239
007 圣建（24周年）,10,300,10,10,1,4,230,#6鸟弹,0.306,0.136,1636,5
007 圣建（24周年）,10,300,10,10,1,4,233,#1运算芯片,0.244,0.122,1636,4
007 圣建（24周年）,10,300,10,10,1,5,4,VFL 6-24X56,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,5,16,PEQ-16A,0.183,0.106,1636,3
007 圣建（24周年）,10,300,10,10,1,5,20,Mk211高爆穿甲弹,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,32,APCR高速弹,0.183,0.106,1636,3
007 圣建（24周年）,10,300,10,10,1,5,66,AC4消音器,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,76,#000猎鹿弹,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,80,SABOT独头弹,0.122,0.086,1636,2
007 圣建（24周年）,10,300,10,10,1,5,90,热光学迷彩披风,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,224,RMR T4红点,0.244,0.122,1636,4
007 圣建（24周年）,10,300,10,10,1,5,225,信号弹,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,227,M1022狙击弹,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,229,Mk1000SLAP,3.606,0.461,1636,59
007 圣建（24周年）,10,300,10,10,1,5,234,#2运算芯片,0.061,0.061,1636,1
007 圣建（24周年）,10,300,10,10,1,5,309,专注芯片,0.122,0.086,1636,2
007 圣建（24周年）,30,150,30,130,1,2,1,BM 3-12X40,0.105,0.052,3824,4
007 圣建（24周年）,30,150,30,130,1,2,5,EOT 506,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,2,9,AMP COMPM2,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,2,13,PEQ-2,0.183,0.069,3824,7
007 圣建（24周年）,30,150,30,130,1,2,17,M61穿甲弹,1.098,0.169,3824,42
007 圣建（24周年）,30,150,30,130,1,2,29,FMJ高速弹,0.340,0.094,3824,13
007 圣建（24周年）,30,150,30,130,1,2,37,IOP T1外骨骼,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,2,55,IOP X1外骨骼,0.340,0.094,3824,13
007 圣建（24周年）,30,150,30,130,1,2,63,AC1消音器,0.288,0.087,3824,11
007 圣建（24周年）,30,150,30,130,1,2,69,ILM空尖弹,0.418,0.104,3824,16
007 圣建（24周年）,30,150,30,130,1,2,73,#1猎鹿弹,11.506,0.516,3824,440
007 圣建（24周年）,30,150,30,130,1,2,77,BK独头弹,11.402,0.514,3824,436
007 圣建（24周年）,30,150,30,130,1,2,87,破旧披风,0.157,0.064,3824,6
007 圣建（24周年）,30,150,30,130,1,3,2,LRA 2-12x50,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,3,6,EOT 512,0.105,0.052,3824,4
007 圣建（24周年）,30,150,30,130,1,3,10,AMP COMPM4,0.288,0.087,3824,11
007 圣建（24周年）,30,150,30,130,1,3,14,PEQ-5,0.157,0.064,3824,6
007 圣建（24周年）,30,150,30,130,1,3,18,M993穿甲弹,1.020,0.162,3824,39
007 圣建（24周年）,30,150,30,130,1,3,30,JSP高速弹,0.915,0.154,3824,35
007 圣建（24周年）,30,150,30,130,1,3,38,IOP T2外骨骼,0.183,0.069,3824,7
007 圣建（24周年）,30,150,30,130,1,3,42,Type1防弹插板,0.575,0.122,3824,22
007 圣建（24周年）,30,150,30,130,1,3,56,IOP X2外骨骼,0.288,0.087,3824,11
007 圣建（24周年）,30,150,30,130,1,3,64,AC2消音器,0.183,0.069,3824,7
007 圣建（24周年）,30,150,30,130,1,3,70,ILM空尖弹,0.471,0.111,3824,18
007 圣建（24周年）,30,150,30,130,1,3,74,#0猎鹿弹,11.219,0.510,3824,429
007 圣建（24周年）,30,150,30,130,1,3,78,FST独头弹,11.114,0.508,3824,425
007 圣建（24周年）,30,150,30,130,1,3,88,伪装披风,0.209,0.074,3824,8
007 圣建（24周年）,30,150,30,130,1,3,222,RMR红点,0.628,0.128,3824,24
007 圣建（24周年）,30,150,30,130,1,3,232,试制运算芯片,0.183,0.069,3824,7
007 圣建（24周年）,30,150,30,130,1,4,3,PSO-1,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,4,7,EOT 516,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,4,11,COG M150,0.157,0.064,3824,6
007 圣建（24周年）,30,150,30,130,1,4,15,PEQ-15,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,4,19,Mk169穿甲弹,0.968,0.158,3824,37
007 圣建（24周年）,30,150,30,130,1,4,31,JHP高速弹,0.418,0.104,3824,16
007 圣建（24周年）,30,150,30,130,1,4,39,IOP T3外骨骼,0.288,0.087,3824,11
007 圣建（24周年）,30,150,30,130,1,4,43,Type2防弹插板,0.523,0.117,3824,20
007 圣建（24周年）,30,150,30,130,1,4,57,IOP X3外骨骼,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,4,65,AC3消音器,0.262,0.083,3824,10
007 圣建（24周年）,30,150,30,130,1,4,71,ILM空尖弹,0.340,0.094,3824,13
007 圣建（24周年）,30,150,30,130,1,4,75,#00猎鹿弹,9.676,0.478,3824,370
007 圣建（24周年）,30,150,30,130,1,4,79,WAD独头弹,10.826,0.502,3824,414
007 圣建（24周年）,30,150,30,130,1,4,89,城市迷彩披风,0.105,0.052,3824,4
007 圣建（24周年）,30,150,30,130,1,4,223,RMR T2红点,0.366,0.098,3824,14
007 圣建（24周年）,30,150,30,130,1,4,226,M33狙击弹,0.837,0.147,3824,32
007 圣建（24周年）,30,150,30,130,1,4,228,Mk900SLAP,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,4,230,#6鸟弹,10.957,0.505,3824,419
007 圣建（24周年）,30,150,30,130,1,4,233,#1运算芯片,0.392,0.101,3824,15
007 圣建（24周年）,30,150,30,130,1,5,4,VFL 6-24X56,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,5,8,EOT 518,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,20,Mk211高爆穿甲弹,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,5,32,APCR高速弹,0.157,0.064,3824,6
007 圣建（24周年）,30,150,30,130,1,5,40,IOP T4外骨骼,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,44,Type3防弹插板,0.052,0.037,3824,2
007 圣建（24周年）,30,150,30,130,1,5,58,IOP X4外骨骼,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,66,AC4消音器,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,5,72,ILM空尖弹,0.078,0.045,3824,3
007 圣建（24周年）,30,150,30,130,1,5,76,#000猎鹿弹,2.458,0.250,3824,94
007 圣建（24周年）,30,150,30,130,1,5,80,SABOT独头弹,2.197,0.237,3824,84
007 圣建（24周年）,30,150,30,130,1,5,90,热光学迷彩披风,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,224,RMR T4红点,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,227,M1022狙击弹,0.131,0.058,3824,5
007 圣建（24周年）,30,150,30,130,1,5,229,Mk1000SLAP,0.052,0.037,3824,2
007 圣建（24周年）,30,150,30,130,1,5,231,#7.5鸟弹,2.563,0.256,3824,98
007 圣建（24周年）,30,150,30,130,1,5,234,#2运算芯片,0.052,0.037,3824,2
007 圣建（24周年）,30,150,30,130,1,5,235,霰弹用闪光弹,1.151,0.172,3824,44
007 圣建（24周年）,30,150,30,130,1,5,305,SF武器灯改,0.026,0.026,3824,1
007 圣建（24周年）,30,150,30,130,1,5,309,专注芯片,0.157,0.064,3824,6
007 圣建（24周年）,70,10,150,30,0,2,13,PEQ-2,35.166,1.357,1237,435
007 圣建（24周年）,70,10,150,30,0,3,14,PEQ-5,32.821,1.335,1237,406
007 圣建（24周年）,70,10,150,30,0,4,15,PEQ-15,27.162,1.264,1237,336
007 圣建（24周年）,70,10,150,30,0,5,16,PEQ-16A,2.425,0.437,1237,30
007 圣建（24周年）,70,10,150,30,0,5,305,SF武器灯改,2.425,0.437,1237,30
007 圣建（24周年）,70,10,150,30,1,2,1,BM 3-12X40,1.945,0.267,2674,52
007 圣建（24周年）,70,10,150,30,1,2,5,EOT 506,1.982,0.269,2674,53
007 圣建（24周年）,70,10,150,30,1,2,9,AMP COMPM2,2.169,0.282,2674,58
007 圣建（24周年）,70,10,150,30,1,2,13,PEQ-2,22.588,0.809,2674,604
007 圣建（24周年）,70,10,150,30,1,2,37,IOP T1外骨骼,0.598,0.149,2674,16
007 圣建（24周年）,70,10,150,30,1,2,55,IOP X1外骨骼,0.337,0.112,2674,9
007 圣建（24周年）,70,10,150,30,1,2,63,AC1消音器,1.047,0.197,2674,28
007 圣建（24周年）,70,10,150,30,1,2,87,破旧披风,2.132,0.279,2674,57
007 圣建（24周年）,70,10,150,30,1,3,2,LRA 2-12x50,1.907,0.264,2674,51
007 圣建（24周年）,70,10,150,30,1,3,6,EOT 512,1.795,0.257,2674,48
007 圣建（24周年）,70,10,150,30,1,3,10,AMP COMPM4,1.683,0.249,2674,45
007 圣建（24周年）,70,10,150,30,1,3,14,PEQ-5,21.952,0.800,2674,587
007 圣建（24周年）,70,10,150,30,1,3,38,IOP T2外骨骼,0.486,0.134,2674,13
007 圣建（24周年）,70,10,150,30,1,3,42,Type1防弹插板,0.748,0.167,2674,20
007 圣建（24周年）,70,10,150,30,1,3,56,IOP X2外骨骼,0.374,0.118,2674,10
007 圣建（24周年）,70,10,150,30,1,3,64,AC2消音器,1.122,0.204,2674,30
007 圣建（24周年）,70,10,150,30,1,3,88,伪装披风,2.356,0.293,2674,63
007 圣建（24周年）,70,10,150,30,1,3,222,RMR红点,1.608,0.243,2674,43
007 圣建（24周年）,70,10,150,30,1,3,232,试制运算芯片,1.085,0.200,2674,29
007 圣建（24周年）,70,10,150,30,1,4,3,PSO-1,0.898,0.182,2674,24
007 圣建（24周年）,70,10,150,30,1,4,7,EOT 516,1.309,0.220,2674,35
007 圣建（24周年）,70,10,150,30,1,4,11,COG M150,1.197,0.210,2674,32
007 圣建（24周年）,70,10,150,30,1,4,15,PEQ-15,17.016,0.727,2674,455
007 圣建（24周年）,70,10,150,30,1,4,39,IOP T3外骨骼,0.262,0.099,2674,7
007 圣建（24周年）,70,10,150,30,1,4,43,Type2防弹插板,0.823,0.175,2674,22
007 圣建（24周年）,70,10,150,30,1,4,57,IOP X3外骨骼,0.187,0.084,2674,5
007 圣建（24周年）,70,10,150,30,1,4,65,AC3消音器,0.935,0.186,2674,25
007 圣建（24周年）,70,10,150,30,1,4,89,城市迷彩披风,1.421,0.229,2674,38
007 圣建（24周年）,70,10,150,30,1,4,223,RMR T2红点,1.010,0.193,2674,27
007 圣建（24周年）,70,10,150,30,1,4,233,#1运算芯片,0.636,0.154,2674,17
007 圣建（24周年）,70,10,150,30,1,5,4,VFL 6-24X56,0.150,0.075,2674,4
007 圣建（24周年）,70,10,150,30,1,5,8,EOT 518,0.112,0.065,2674,3
007 圣建（24周年）,70,10,150,30,1,5,12,ITI MARS,0.037,0.037,2674,1
007 圣建（24周年）,70,10,150,30,1,5,16,PEQ-16A,2.954,0.327,2674,79
007 圣建（24周年）,70,10,150,30,1,5,44,Type3防弹插板,0.075,0.053,2674,2
007 圣建（24周年）,70,10,150,30,1,5,58,IOP X4外骨骼,0.037,0.037,2674,1
007 圣建（24周年）,70,10,150,30,1,5,66,AC4消音器,0.187,0.084,2674,5
007 圣建（24周年）,70,10,150,30,1,5,90,热光学迷彩披风,0.150,0.075,2674,4
007 圣建（24周年）,70,10,150,30,1,5,224,RMR T4红点,0.075,0.053,2674,2
007 圣建（24周年）,70,10,150,30,1,5,234,#2运算芯片,0.075,0.053,2674,2
007 圣建（24周年）,70,10,150,30,1,5,305,SF武器灯改,2.244,0.286,2674,60
007 圣建（24周年）,70,10,150,30,1,5,309,专注芯片,0.299,0.106,2674,8
007 圣建（24周年）,100,80,10,100,1,2,1,BM 3-12X40,0.280,0.093,3209,9
007 圣建（24周年）,100,80,10,100,1,2,5,EOT 506,0.280,0.093,3209,9
007 圣建（24周年）,100,80,10,100,1,2,9,AMP COMPM2,0.686,0.146,3209,22
007 圣建（24周年）,100,80,10,100,1,2,13,PEQ-2,0.405,0.112,3209,13
007 圣建（24周年）,100,80,10,100,1,2,37,IOP T1外骨骼,14.677,0.625,3209,471
007 圣建（24周年）,100,80,10,100,1,2,55,IOP X1外骨骼,14.989,0.630,3209,481
007 圣建（24周年）,100,80,10,100,1,2,63,AC1消音器,0.904,0.167,3209,29
007 圣建（24周年）,100,80,10,100,1,2,87,破旧披风,0.467,0.120,3209,15
007 圣建（24周年）,100,80,10,100,1,3,2,LRA 2-12x50,0.623,0.139,3209,20
007 圣建（24周年）,100,80,10,100,1,3,6,EOT 512,0.343,0.103,3209,11
007 圣建（24周年）,100,80,10,100,1,3,10,AMP COMPM4,0.561,0.132,3209,18
007 圣建（24周年）,100,80,10,100,1,3,14,PEQ-5,0.530,0.128,3209,17
007 圣建（24周年）,100,80,10,100,1,3,38,IOP T2外骨骼,12.558,0.585,3209,403
007 圣建（24周年）,100,80,10,100,1,3,42,Type1防弹插板,1.433,0.210,3209,46
007 圣建（24周年）,100,80,10,100,1,3,56,IOP X2外骨骼,13.182,0.597,3209,423
007 圣建（24周年）,100,80,10,100,1,3,64,AC2消音器,0.935,0.170,3209,30
007 圣建（24周年）,100,80,10,100,1,3,88,伪装披风,0.374,0.108,3209,12
