event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
005 圣建（23国庆）,10,150,90,100,1,4,57,IOP X3外骨骼,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,4,65,AC3消音器,0.441,0.118,3175,14
005 圣建（23国庆）,10,150,90,100,1,4,71,ILM空尖弹,0.535,0.129,3175,17
005 圣建（23国庆）,10,150,90,100,1,4,75,#00猎鹿弹,0.819,0.160,3175,26
005 圣建（23国庆）,10,150,90,100,1,4,79,WAD独头弹,0.630,0.140,3175,20
005 圣建（23国庆）,10,150,90,100,1,4,89,城市迷彩披风,0.252,0.089,3175,8
005 圣建（23国庆）,10,150,90,100,1,4,223,RMR T2红点,0.724,0.150,3175,23
005 圣建（23国庆）,10,150,90,100,1,4,226,M33狙击弹,12.693,0.591,3175,403
005 圣建（23国庆）,10,150,90,100,1,4,228,Mk900SLAP,0.126,0.063,3175,4
005 圣建（23国庆）,10,150,90,100,1,4,230,#6鸟弹,0.724,0.150,3175,23
005 圣建（23国庆）,10,150,90,100,1,4,233,#1运算芯片,0.472,0.122,3175,15
005 圣建（23国庆）,10,150,90,100,1,5,8,EOT 518,0.031,0.031,3175,1
005 圣建（23国庆）,10,150,90,100,1,5,12,ITI MARS,0.031,0.031,3175,1
005 圣建（23国庆）,10,150,90,100,1,5,16,PEQ-16A,0.031,0.031,3175,1
005 圣建（23国庆）,10,150,90,100,1,5,20,Mk211高爆穿甲弹,3.685,0.334,3175,117
005 圣建（23国庆）,10,150,90,100,1,5,32,APCR高速弹,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,5,40,IOP T4外骨骼,0.063,0.045,3175,2
005 圣建（23国庆）,10,150,90,100,1,5,44,Type3防弹插板,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,5,58,IOP X4外骨骼,0.063,0.045,3175,2
005 圣建（23国庆）,10,150,90,100,1,5,66,AC4消音器,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,5,72,ILM空尖弹,0.094,0.055,3175,3
005 圣建（23国庆）,10,150,90,100,1,5,76,#000猎鹿弹,0.283,0.094,3175,9
005 圣建（23国庆）,10,150,90,100,1,5,80,SABOT独头弹,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,5,90,热光学迷彩披风,0.094,0.055,3175,3
005 圣建（23国庆）,10,150,90,100,1,5,224,RMR T4红点,0.063,0.045,3175,2
005 圣建（23国庆）,10,150,90,100,1,5,225,信号弹,0.063,0.045,3175,2
005 圣建（23国庆）,10,150,90,100,1,5,227,M1022狙击弹,3.181,0.311,3175,101
005 圣建（23国庆）,10,150,90,100,1,5,229,Mk1000SLAP,0.094,0.055,3175,3
005 圣建（23国庆）,10,150,90,100,1,5,231,#7.5鸟弹,0.094,0.055,3175,3
005 圣建（23国庆）,10,150,90,100,1,5,234,#2运算芯片,0.189,0.077,3175,6
005 圣建（23国庆）,10,150,90,100,1,5,235,霰弹用闪光弹,0.031,0.031,3175,1
005 圣建（23国庆）,10,150,90,100,1,5,305,SF武器灯改,0.031,0.031,3175,1
005 圣建（23国庆）,10,150,90,100,1,5,309,专注芯片,0.063,0.045,3175,2
005 圣建（23国庆）,10,230,120,80,1,2,1,BM 3-12X40,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,2,5,EOT 506,0.213,0.123,1407,3
005 圣建（23国庆）,10,230,120,80,1,2,9,AMP COMPM2,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,2,13,PEQ-2,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,2,17,M61穿甲弹,1.279,0.299,1407,18
005 圣建（23国庆）,10,230,120,80,1,2,29,FMJ高速弹,23.525,1.130,1407,331
005 圣建（23国庆）,10,230,120,80,1,2,37,IOP T1外骨骼,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,2,55,IOP X1外骨骼,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,2,63,AC1消音器,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,2,69,ILM空尖弹,0.640,0.212,1407,9
005 圣建（23国庆）,10,230,120,80,1,2,73,#1猎鹿弹,0.569,0.200,1407,8
005 圣建（23国庆）,10,230,120,80,1,2,77,BK独头弹,0.640,0.212,1407,9
005 圣建（23国庆）,10,230,120,80,1,2,87,破旧披风,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,3,2,LRA 2-12x50,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,3,6,EOT 512,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,3,10,AMP COMPM4,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,3,14,PEQ-5,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,3,18,M993穿甲弹,1.279,0.299,1407,18
005 圣建（23国庆）,10,230,120,80,1,3,30,JSP高速弹,22.317,1.110,1407,314
005 圣建（23国庆）,10,230,120,80,1,3,38,IOP T2外骨骼,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,3,42,Type1防弹插板,0.711,0.224,1407,10
005 圣建（23国庆）,10,230,120,80,1,3,56,IOP X2外骨骼,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,3,64,AC2消音器,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,3,70,ILM空尖弹,0.498,0.188,1407,7
005 圣建（23国庆）,10,230,120,80,1,3,74,#0猎鹿弹,0.498,0.188,1407,7
005 圣建（23国庆）,10,230,120,80,1,3,78,FST独头弹,0.498,0.188,1407,7
005 圣建（23国庆）,10,230,120,80,1,3,88,伪装披风,0.498,0.188,1407,7
005 圣建（23国庆）,10,230,120,80,1,3,222,RMR红点,0.426,0.174,1407,6
005 圣建（23国庆）,10,230,120,80,1,3,232,试制运算芯片,0.569,0.200,1407,8
005 圣建（23国庆）,10,230,120,80,1,4,3,PSO-1,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,4,7,EOT 516,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,4,11,COG M150,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,4,15,PEQ-15,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,4,19,Mk169穿甲弹,1.777,0.352,1407,25
005 圣建（23国庆）,10,230,120,80,1,4,31,JHP高速弹,26.013,1.169,1407,366
005 圣建（23国庆）,10,230,120,80,1,4,39,IOP T3外骨骼,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,4,43,Type2防弹插板,0.640,0.212,1407,9
005 圣建（23国庆）,10,230,120,80,1,4,57,IOP X3外骨骼,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,4,65,AC3消音器,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,4,71,ILM空尖弹,0.569,0.200,1407,8
005 圣建（23国庆）,10,230,120,80,1,4,75,#00猎鹿弹,0.569,0.200,1407,8
005 圣建（23国庆）,10,230,120,80,1,4,79,WAD独头弹,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,4,89,城市迷彩披风,0.498,0.188,1407,7
005 圣建（23国庆）,10,230,120,80,1,4,223,RMR T2红点,0.640,0.212,1407,9
005 圣建（23国庆）,10,230,120,80,1,4,226,M33狙击弹,0.995,0.265,1407,14
005 圣建（23国庆）,10,230,120,80,1,4,228,Mk900SLAP,0.426,0.174,1407,6
005 圣建（23国庆）,10,230,120,80,1,4,230,#6鸟弹,0.640,0.212,1407,9
005 圣建（23国庆）,10,230,120,80,1,4,233,#1运算芯片,0.426,0.174,1407,6
005 圣建（23国庆）,10,230,120,80,1,4,310,M1050 LRF,0.924,0.255,1407,13
005 圣建（23国庆）,10,230,120,80,1,5,4,VFL 6-24X56,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,8,EOT 518,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,5,20,Mk211高爆穿甲弹,0.213,0.123,1407,3
005 圣建（23国庆）,10,230,120,80,1,5,32,APCR高速弹,4.833,0.572,1407,68
005 圣建（23国庆）,10,230,120,80,1,5,66,AC4消音器,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,72,ILM空尖弹,0.284,0.142,1407,4
005 圣建（23国庆）,10,230,120,80,1,5,76,#000猎鹿弹,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,80,SABOT独头弹,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,224,RMR T4红点,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,5,227,M1022狙击弹,0.355,0.159,1407,5
005 圣建（23国庆）,10,230,120,80,1,5,229,Mk1000SLAP,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,231,#7.5鸟弹,0.142,0.100,1407,2
005 圣建（23国庆）,10,230,120,80,1,5,234,#2运算芯片,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,235,霰弹用闪光弹,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,305,SF武器灯改,0.071,0.071,1407,1
005 圣建（23国庆）,10,230,120,80,1,5,311,M200X LRF,0.142,0.100,1407,2
005 圣建（23国庆）,10,300,10,10,1,2,1,BM 3-12X40,2.287,0.316,2230,51
005 圣建（23国庆）,10,300,10,10,1,2,5,EOT 506,2.646,0.340,2230,59
005 圣建（23国庆）,10,300,10,10,1,2,9,AMP COMPM2,2.601,0.337,2230,58
005 圣建（23国庆）,10,300,10,10,1,2,13,PEQ-2,1.704,0.274,2230,38
005 圣建（23国庆）,10,300,10,10,1,2,17,M61穿甲弹,3.677,0.398,2230,82
005 圣建（23国庆）,10,300,10,10,1,2,29,FMJ高速弹,5.919,0.500,2230,132
005 圣建（23国庆）,10,300,10,10,1,2,37,IOP T1外骨骼,1.345,0.244,2230,30
005 圣建（23国庆）,10,300,10,10,1,2,55,IOP X1外骨骼,1.300,0.240,2230,29
005 圣建（23国庆）,10,300,10,10,1,2,63,AC1消音器,2.646,0.340,2230,59
005 圣建（23国庆）,10,300,10,10,1,2,69,ILM空尖弹,5.067,0.464,2230,113
005 圣建（23国庆）,10,300,10,10,1,2,73,#1猎鹿弹,2.915,0.356,2230,65
005 圣建（23国庆）,10,300,10,10,1,2,77,BK独头弹,3.318,0.379,2230,74
005 圣建（23国庆）,10,300,10,10,1,2,87,破旧披风,3.184,0.372,2230,71
005 圣建（23国庆）,10,300,10,10,1,3,2,LRA 2-12x50,2.018,0.298,2230,45
005 圣建（23国庆）,10,300,10,10,1,3,6,EOT 512,1.570,0.263,2230,35
005 圣建（23国庆）,10,300,10,10,1,3,10,AMP COMPM4,2.018,0.298,2230,45
005 圣建（23国庆）,10,300,10,10,1,3,14,PEQ-5,1.928,0.291,2230,43
005 圣建（23国庆）,10,300,10,10,1,3,18,M993穿甲弹,3.274,0.377,2230,73
005 圣建（23国庆）,10,300,10,10,1,3,30,JSP高速弹,4.350,0.432,2230,97
005 圣建（23国庆）,10,300,10,10,1,3,38,IOP T2外骨骼,1.256,0.236,2230,28
005 圣建（23国庆）,10,300,10,10,1,3,42,Type1防弹插板,1.839,0.284,2230,41
005 圣建（23国庆）,10,300,10,10,1,3,56,IOP X2外骨骼,1.031,0.214,2230,23
005 圣建（23国庆）,10,300,10,10,1,3,64,AC2消音器,1.480,0.256,2230,33
005 圣建（23国庆）,10,300,10,10,1,3,70,ILM空尖弹,4.036,0.417,2230,90
005 圣建（23国庆）,10,300,10,10,1,3,74,#0猎鹿弹,2.466,0.328,2230,55
005 圣建（23国庆）,10,300,10,10,1,3,78,FST独头弹,2.511,0.331,2230,56
005 圣建（23国庆）,10,300,10,10,1,3,88,伪装披风,2.422,0.325,2230,54
005 圣建（23国庆）,10,300,10,10,1,3,222,RMR红点,3.049,0.364,2230,68
005 圣建（23国庆）,10,300,10,10,1,3,232,试制运算芯片,2.735,0.345,2230,61
005 圣建（23国庆）,10,300,10,10,1,4,3,PSO-1,0.314,0.118,2230,7
005 圣建（23国庆）,10,300,10,10,1,4,7,EOT 516,0.135,0.078,2230,3
005 圣建（23国庆）,10,300,10,10,1,4,11,COG M150,0.224,0.100,2230,5
005 圣建（23国庆）,10,300,10,10,1,4,15,PEQ-15,0.179,0.090,2230,4
005 圣建（23国庆）,10,300,10,10,1,4,19,Mk169穿甲弹,0.359,0.127,2230,8
005 圣建（23国庆）,10,300,10,10,1,4,31,JHP高速弹,0.448,0.141,2230,10
005 圣建（23国庆）,10,300,10,10,1,4,39,IOP T3外骨骼,0.179,0.090,2230,4
005 圣建（23国庆）,10,300,10,10,1,4,43,Type2防弹插板,0.269,0.110,2230,6
005 圣建（23国庆）,10,300,10,10,1,4,57,IOP X3外骨骼,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,4,65,AC3消音器,0.269,0.110,2230,6
005 圣建（23国庆）,10,300,10,10,1,4,71,ILM空尖弹,0.404,0.134,2230,9
005 圣建（23国庆）,10,300,10,10,1,4,75,#00猎鹿弹,0.538,0.155,2230,12
005 圣建（23国庆）,10,300,10,10,1,4,79,WAD独头弹,0.359,0.127,2230,8
005 圣建（23国庆）,10,300,10,10,1,4,89,城市迷彩披风,0.135,0.078,2230,3
005 圣建（23国庆）,10,300,10,10,1,4,223,RMR T2红点,0.404,0.134,2230,9
005 圣建（23国庆）,10,300,10,10,1,4,226,M33狙击弹,0.538,0.155,2230,12
005 圣建（23国庆）,10,300,10,10,1,4,228,Mk900SLAP,11.614,0.678,2230,259
005 圣建（23国庆）,10,300,10,10,1,4,230,#6鸟弹,0.448,0.141,2230,10
005 圣建（23国庆）,10,300,10,10,1,4,233,#1运算芯片,0.493,0.148,2230,11
005 圣建（23国庆）,10,300,10,10,1,5,4,VFL 6-24X56,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,12,ITI MARS,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,16,PEQ-16A,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,20,Mk211高爆穿甲弹,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,32,APCR高速弹,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,44,Type3防弹插板,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,58,IOP X4外骨骼,0.135,0.078,2230,3
005 圣建（23国庆）,10,300,10,10,1,5,72,ILM空尖弹,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,76,#000猎鹿弹,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,80,SABOT独头弹,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,90,热光学迷彩披风,0.179,0.090,2230,4
005 圣建（23国庆）,10,300,10,10,1,5,224,RMR T4红点,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,227,M1022狙击弹,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,229,Mk1000SLAP,4.619,0.444,2230,103
005 圣建（23国庆）,10,300,10,10,1,5,231,#7.5鸟弹,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,234,#2运算芯片,0.045,0.045,2230,1
005 圣建（23国庆）,10,300,10,10,1,5,305,SF武器灯改,0.090,0.063,2230,2
005 圣建（23国庆）,10,300,10,10,1,5,309,专注芯片,0.090,0.063,2230,2
005 圣建（23国庆）,30,150,30,130,1,2,1,BM 3-12X40,0.288,0.083,4168,12
005 圣建（23国庆）,30,150,30,130,1,2,5,EOT 506,0.240,0.076,4168,10
005 圣建（23国庆）,30,150,30,130,1,2,9,AMP COMPM2,0.120,0.054,4168,5
005 圣建（23国庆）,30,150,30,130,1,2,13,PEQ-2,0.024,0.024,4168,1
005 圣建（23国庆）,30,150,30,130,1,2,17,M61穿甲弹,1.008,0.155,4168,42
005 圣建（23国庆）,30,150,30,130,1,2,29,FMJ高速弹,0.816,0.139,4168,34
005 圣建（23国庆）,30,150,30,130,1,2,37,IOP T1外骨骼,0.144,0.059,4168,6
005 圣建（23国庆）,30,150,30,130,1,2,55,IOP X1外骨骼,0.192,0.068,4168,8
005 圣建（23国庆）,30,150,30,130,1,2,63,AC1消音器,0.360,0.093,4168,15
005 圣建（23国庆）,30,150,30,130,1,2,69,ILM空尖弹,0.336,0.090,4168,14
005 圣建（23国庆）,30,150,30,130,1,2,73,#1猎鹿弹,11.708,0.498,4168,488
005 圣建（23国庆）,30,150,30,130,1,2,77,BK独头弹,12.116,0.505,4168,505
005 圣建（23国庆）,30,150,30,130,1,2,87,破旧披风,0.264,0.079,4168,11
005 圣建（23国庆）,30,150,30,130,1,3,2,LRA 2-12x50,0.144,0.059,4168,6
005 圣建（23国庆）,30,150,30,130,1,3,6,EOT 512,0.264,0.079,4168,11
005 圣建（23国庆）,30,150,30,130,1,3,10,AMP COMPM4,0.288,0.083,4168,12
005 圣建（23国庆）,30,150,30,130,1,3,14,PEQ-5,0.360,0.093,4168,15
005 圣建（23国庆）,30,150,30,130,1,3,18,M993穿甲弹,1.104,0.162,4168,46
005 圣建（23国庆）,30,150,30,130,1,3,30,JSP高速弹,0.624,0.122,4168,26
005 圣建（23国庆）,30,150,30,130,1,3,38,IOP T2外骨骼,0.216,0.072,4168,9
005 圣建（23国庆）,30,150,30,130,1,3,42,Type1防弹插板,0.384,0.096,4168,16
005 圣建（23国庆）,30,150,30,130,1,3,56,IOP X2外骨骼,0.288,0.083,4168,12
005 圣建（23国庆）,30,150,30,130,1,3,64,AC2消音器,0.216,0.072,4168,9
005 圣建（23国庆）,30,150,30,130,1,3,70,ILM空尖弹,0.432,0.102,4168,18
005 圣建（23国庆）,30,150,30,130,1,3,74,#0猎鹿弹,11.108,0.487,4168,463
005 圣建（23国庆）,30,150,30,130,1,3,78,FST独头弹,12.140,0.506,4168,506
005 圣建（23国庆）,30,150,30,130,1,3,88,伪装披风,0.336,0.090,4168,14
005 圣建（23国庆）,30,150,30,130,1,3,222,RMR红点,0.528,0.112,4168,22
005 圣建（23国庆）,30,150,30,130,1,3,232,试制运算芯片,0.288,0.083,4168,12
005 圣建（23国庆）,30,150,30,130,1,4,3,PSO-1,0.048,0.034,4168,2
005 圣建（23国庆）,30,150,30,130,1,4,7,EOT 516,0.144,0.059,4168,6
005 圣建（23国庆）,30,150,30,130,1,4,11,COG M150,0.192,0.068,4168,8
005 圣建（23国庆）,30,150,30,130,1,4,15,PEQ-15,0.192,0.068,4168,8
005 圣建（23国庆）,30,150,30,130,1,4,19,Mk169穿甲弹,0.384,0.096,4168,16
005 圣建（23国庆）,30,150,30,130,1,4,31,JHP高速弹,0.384,0.096,4168,16
005 圣建（23国庆）,30,150,30,130,1,4,39,IOP T3外骨骼,0.144,0.059,4168,6
005 圣建（23国庆）,30,150,30,130,1,4,43,Type2防弹插板,0.456,0.104,4168,19
005 圣建（23国庆）,30,150,30,130,1,4,57,IOP X3外骨骼,0.192,0.068,4168,8
005 圣建（23国庆）,30,150,30,130,1,4,65,AC3消音器,0.240,0.076,4168,10
005 圣建（23国庆）,30,150,30,130,1,4,71,ILM空尖弹,0.264,0.079,4168,11
005 圣建（23国庆）,30,150,30,130,1,4,75,#00猎鹿弹,9.789,0.460,4168,408
005 圣建（23国庆）,30,150,30,130,1,4,79,WAD独头弹,9.957,0.464,4168,415
005 圣建（23国庆）,30,150,30,130,1,4,89,城市迷彩披风,0.264,0.079,4168,11
005 圣建（23国庆）,30,150,30,130,1,4,223,RMR T2红点,0.552,0.115,4168,23
005 圣建（23国庆）,30,150,30,130,1,4,226,M33狙击弹,0.744,0.133,4168,31
005 圣建（23国庆）,30,150,30,130,1,4,228,Mk900SLAP,0.144,0.059,4168,6
005 圣建（23国庆）,30,150,30,130,1,4,230,#6鸟弹,10.029,0.465,4168,418
005 圣建（23国庆）,30,150,30,130,1,4,233,#1运算芯片,0.264,0.079,4168,11
005 圣建（23国庆）,30,150,30,130,1,5,4,VFL 6-24X56,0.024,0.024,4168,1
