event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
006 日常（周年后修复）,10,150,90,100,1,3,2,LRA 2-12x50,0.297,0.033,26905,80
006 日常（周年后修复）,10,150,90,100,1,3,6,EOT 512,0.331,0.035,26905,89
006 日常（周年后修复）,10,150,90,100,1,3,10,AMP COMPM4,0.305,0.034,26905,82
006 日常（周年后修复）,10,150,90,100,1,3,14,PEQ-5,0.342,0.036,26905,92
006 日常（周年后修复）,10,150,90,100,1,3,18,M993穿甲弹,26.898,0.270,26905,7237
006 日常（周年后修复）,10,150,90,100,1,3,30,JSP高速弹,1.617,0.077,26905,435
006 日常（周年后修复）,10,150,90,100,1,3,38,IOP T2外骨骼,0.372,0.037,26905,100
006 日常（周年后修复）,10,150,90,100,1,3,42,Type1防弹插板,1.215,0.067,26905,327
006 日常（周年后修复）,10,150,90,100,1,3,56,IOP X2外骨骼,0.294,0.033,26905,79
006 日常（周年后修复）,10,150,90,100,1,3,64,AC2消音器,0.502,0.043,26905,135
006 日常（周年后修复）,10,150,90,100,1,3,70,ILM空尖弹,0.539,0.045,26905,145
006 日常（周年后修复）,10,150,90,100,1,3,74,#0猎鹿弹,1.197,0.066,26905,322
006 日常（周年后修复）,10,150,90,100,1,3,78,FST独头弹,1.171,0.066,26905,315
006 日常（周年后修复）,10,150,90,100,1,3,88,伪装披风,0.372,0.037,26905,100
006 日常（周年后修复）,10,150,90,100,1,3,222,RMR红点,0.892,0.057,26905,240
006 日常（周年后修复）,10,150,90,100,1,3,232,试制运算芯片,0.695,0.051,26905,187
006 日常（周年后修复）,10,150,90,100,1,4,3,PSO-1,0.085,0.018,26905,23
006 日常（周年后修复）,10,150,90,100,1,4,7,EOT 516,0.093,0.019,26905,25
006 日常（周年后修复）,10,150,90,100,1,4,11,COG M150,0.097,0.019,26905,26
006 日常（周年后修复）,10,150,90,100,1,4,15,PEQ-15,0.082,0.017,26905,22
006 日常（周年后修复）,10,150,90,100,1,4,19,Mk169穿甲弹,9.091,0.175,26905,2446
006 日常（周年后修复）,10,150,90,100,1,4,31,JHP高速弹,0.598,0.047,26905,161
006 日常（周年后修复）,10,150,90,100,1,4,39,IOP T3外骨骼,0.149,0.023,26905,40
006 日常（周年后修复）,10,150,90,100,1,4,43,Type2防弹插板,0.379,0.037,26905,102
006 日常（周年后修复）,10,150,90,100,1,4,57,IOP X3外骨骼,0.082,0.017,26905,22
006 日常（周年后修复）,10,150,90,100,1,4,65,AC3消音器,0.089,0.018,26905,24
006 日常（周年后修复）,10,150,90,100,1,4,71,ILM空尖弹,0.175,0.025,26905,47
006 日常（周年后修复）,10,150,90,100,1,4,75,#00猎鹿弹,0.453,0.041,26905,122
006 日常（周年后修复）,10,150,90,100,1,4,79,WAD独头弹,0.383,0.038,26905,103
006 日常（周年后修复）,10,150,90,100,1,4,89,城市迷彩披风,0.123,0.021,26905,33
006 日常（周年后修复）,10,150,90,100,1,4,223,RMR T2红点,0.249,0.030,26905,67
006 日常（周年后修复）,10,150,90,100,1,4,226,M33狙击弹,9.140,0.176,26905,2459
006 日常（周年后修复）,10,150,90,100,1,4,228,Mk900SLAP,0.175,0.025,26905,47
006 日常（周年后修复）,10,150,90,100,1,4,230,#6鸟弹,0.398,0.038,26905,107
006 日常（周年后修复）,10,150,90,100,1,4,233,#1运算芯片,0.204,0.028,26905,55
006 日常（周年后修复）,10,150,90,100,1,5,4,VFL 6-24X56,0.019,0.008,26905,5
006 日常（周年后修复）,10,150,90,100,1,5,8,EOT 518,0.011,0.006,26905,3
006 日常（周年后修复）,10,150,90,100,1,5,12,ITI MARS,0.022,0.009,26905,6
006 日常（周年后修复）,10,150,90,100,1,5,16,PEQ-16A,0.015,0.007,26905,4
006 日常（周年后修复）,10,150,90,100,1,5,20,Mk211高爆穿甲弹,2.007,0.085,26905,540
006 日常（周年后修复）,10,150,90,100,1,5,32,APCR高速弹,0.123,0.021,26905,33
006 日常（周年后修复）,10,150,90,100,1,5,40,IOP T4外骨骼,0.022,0.009,26905,6
006 日常（周年后修复）,10,150,90,100,1,5,44,Type3防弹插板,0.082,0.017,26905,22
006 日常（周年后修复）,10,150,90,100,1,5,58,IOP X4外骨骼,0.026,0.010,26905,7
006 日常（周年后修复）,10,150,90,100,1,5,66,AC4消音器,0.059,0.015,26905,16
006 日常（周年后修复）,10,150,90,100,1,5,72,ILM空尖弹,0.063,0.015,26905,17
006 日常（周年后修复）,10,150,90,100,1,5,76,#000猎鹿弹,0.119,0.021,26905,32
006 日常（周年后修复）,10,150,90,100,1,5,80,SABOT独头弹,0.093,0.019,26905,25
006 日常（周年后修复）,10,150,90,100,1,5,90,热光学迷彩披风,0.019,0.008,26905,5
006 日常（周年后修复）,10,150,90,100,1,5,224,RMR T4红点,0.052,0.014,26905,14
006 日常（周年后修复）,10,150,90,100,1,5,225,信号弹,0.048,0.013,26905,13
006 日常（周年后修复）,10,150,90,100,1,5,227,M1022狙击弹,1.966,0.085,26905,529
006 日常（周年后修复）,10,150,90,100,1,5,229,Mk1000SLAP,0.033,0.011,26905,9
006 日常（周年后修复）,10,150,90,100,1,5,231,#7.5鸟弹,0.082,0.017,26905,22
006 日常（周年后修复）,10,150,90,100,1,5,234,#2运算芯片,0.026,0.010,26905,7
006 日常（周年后修复）,10,150,90,100,1,5,235,霰弹用闪光弹,0.041,0.012,26905,11
006 日常（周年后修复）,10,150,90,100,1,5,305,SF武器灯改,0.030,0.011,26905,8
006 日常（周年后修复）,10,150,90,100,1,5,309,专注芯片,0.045,0.013,26905,12
006 日常（周年后修复）,10,230,120,80,0,2,29,FMJ高速弹,36.279,0.294,26776,9714
006 日常（周年后修复）,10,230,120,80,0,3,30,JSP高速弹,35.883,0.293,26776,9608
006 日常（周年后修复）,10,230,120,80,0,4,31,JHP高速弹,22.987,0.257,26776,6155
006 日常（周年后修复）,10,230,120,80,0,5,32,APCR高速弹,4.851,0.131,26776,1299
006 日常（周年后修复）,10,230,120,80,1,2,1,BM 3-12X40,0.337,0.034,29357,99
006 日常（周年后修复）,10,230,120,80,1,2,5,EOT 506,0.310,0.032,29357,91
006 日常（周年后修复）,10,230,120,80,1,2,9,AMP COMPM2,0.310,0.032,29357,91
006 日常（周年后修复）,10,230,120,80,1,2,13,PEQ-2,0.368,0.035,29357,108
006 日常（周年后修复）,10,230,120,80,1,2,17,M61穿甲弹,1.615,0.074,29357,474
006 日常（周年后修复）,10,230,120,80,1,2,29,FMJ高速弹,29.628,0.266,29357,8698
006 日常（周年后修复）,10,230,120,80,1,2,37,IOP T1外骨骼,0.228,0.028,29357,67
006 日常（周年后修复）,10,230,120,80,1,2,55,IOP X1外骨骼,0.255,0.029,29357,75
006 日常（周年后修复）,10,230,120,80,1,2,63,AC1消音器,0.354,0.035,29357,104
006 日常（周年后修复）,10,230,120,80,1,2,69,ILM空尖弹,0.668,0.048,29357,196
006 日常（周年后修复）,10,230,120,80,1,2,73,#1猎鹿弹,0.705,0.049,29357,207
006 日常（周年后修复）,10,230,120,80,1,2,77,BK独头弹,0.674,0.048,29357,198
006 日常（周年后修复）,10,230,120,80,1,2,87,破旧披风,0.467,0.040,29357,137
006 日常（周年后修复）,10,230,120,80,1,3,2,LRA 2-12x50,0.334,0.034,29357,98
006 日常（周年后修复）,10,230,120,80,1,3,6,EOT 512,0.225,0.028,29357,66
006 日常（周年后修复）,10,230,120,80,1,3,10,AMP COMPM4,0.283,0.031,29357,83
006 日常（周年后修复）,10,230,120,80,1,3,14,PEQ-5,0.337,0.034,29357,99
006 日常（周年后修复）,10,230,120,80,1,3,18,M993穿甲弹,1.512,0.071,29357,444
006 日常（周年后修复）,10,230,120,80,1,3,30,JSP高速弹,28.017,0.262,29357,8225
006 日常（周年后修复）,10,230,120,80,1,3,38,IOP T2外骨骼,0.255,0.029,29357,75
006 日常（周年后修复）,10,230,120,80,1,3,42,Type1防弹插板,0.647,0.047,29357,190
006 日常（周年后修复）,10,230,120,80,1,3,56,IOP X2外骨骼,0.225,0.028,29357,66
006 日常（周年后修复）,10,230,120,80,1,3,64,AC2消音器,0.358,0.035,29357,105
006 日常（周年后修复）,10,230,120,80,1,3,70,ILM空尖弹,0.565,0.044,29357,166
006 日常（周年后修复）,10,230,120,80,1,3,74,#0猎鹿弹,0.640,0.047,29357,188
006 日常（周年后修复）,10,230,120,80,1,3,78,FST独头弹,0.511,0.042,29357,150
006 日常（周年后修复）,10,230,120,80,1,3,88,伪装披风,0.409,0.037,29357,120
006 日常（周年后修复）,10,230,120,80,1,3,222,RMR红点,0.688,0.048,29357,202
006 日常（周年后修复）,10,230,120,80,1,3,232,试制运算芯片,0.491,0.041,29357,144
006 日常（周年后修复）,10,230,120,80,1,3,306,Mk3喉缩管,0.010,0.006,29357,3
006 日常（周年后修复）,10,230,120,80,1,3,312,HD50脚架,0.003,0.003,29357,1
006 日常（周年后修复）,10,230,120,80,1,4,3,PSO-1,0.184,0.025,29357,54
006 日常（周年后修复）,10,230,120,80,1,4,7,EOT 516,0.126,0.021,29357,37
006 日常（周年后修复）,10,230,120,80,1,4,11,COG M150,0.153,0.023,29357,45
006 日常（周年后修复）,10,230,120,80,1,4,15,PEQ-15,0.181,0.025,29357,53
006 日常（周年后修复）,10,230,120,80,1,4,19,Mk169穿甲弹,0.848,0.054,29357,249
006 日常（周年后修复）,10,230,120,80,1,4,31,JHP高速弹,16.831,0.218,29357,4941
006 日常（周年后修复）,10,230,120,80,1,4,39,IOP T3外骨骼,0.136,0.022,29357,40
006 日常（周年后修复）,10,230,120,80,1,4,43,Type2防弹插板,0.375,0.036,29357,110
006 日常（周年后修复）,10,230,120,80,1,4,57,IOP X3外骨骼,0.157,0.023,29357,46
006 日常（周年后修复）,10,230,120,80,1,4,65,AC3消音器,0.204,0.026,29357,60
006 日常（周年后修复）,10,230,120,80,1,4,71,ILM空尖弹,0.354,0.035,29357,104
006 日常（周年后修复）,10,230,120,80,1,4,75,#00猎鹿弹,0.324,0.033,29357,95
006 日常（周年后修复）,10,230,120,80,1,4,79,WAD独头弹,0.402,0.037,29357,118
006 日常（周年后修复）,10,230,120,80,1,4,89,城市迷彩披风,0.293,0.032,29357,86
006 日常（周年后修复）,10,230,120,80,1,4,223,RMR T2红点,0.518,0.042,29357,152
006 日常（周年后修复）,10,230,120,80,1,4,226,M33狙击弹,0.882,0.055,29357,259
006 日常（周年后修复）,10,230,120,80,1,4,228,Mk900SLAP,0.276,0.031,29357,81
006 日常（周年后修复）,10,230,120,80,1,4,230,#6鸟弹,0.382,0.036,29357,112
006 日常（周年后修复）,10,230,120,80,1,4,233,#1运算芯片,0.273,0.030,29357,80
006 日常（周年后修复）,10,230,120,80,1,4,310,M1050 LRF,0.473,0.040,29357,139
006 日常（周年后修复）,10,230,120,80,1,5,4,VFL 6-24X56,0.051,0.013,29357,15
006 日常（周年后修复）,10,230,120,80,1,5,8,EOT 518,0.020,0.008,29357,6
006 日常（周年后修复）,10,230,120,80,1,5,12,ITI MARS,0.055,0.014,29357,16
006 日常（周年后修复）,10,230,120,80,1,5,16,PEQ-16A,0.020,0.008,29357,6
006 日常（周年后修复）,10,230,120,80,1,5,20,Mk211高爆穿甲弹,0.198,0.026,29357,58
006 日常（周年后修复）,10,230,120,80,1,5,32,APCR高速弹,3.604,0.109,29357,1058
006 日常（周年后修复）,10,230,120,80,1,5,40,IOP T4外骨骼,0.037,0.011,29357,11
006 日常（周年后修复）,10,230,120,80,1,5,44,Type3防弹插板,0.102,0.019,29357,30
006 日常（周年后修复）,10,230,120,80,1,5,58,IOP X4外骨骼,0.031,0.010,29357,9
006 日常（周年后修复）,10,230,120,80,1,5,66,AC4消音器,0.078,0.016,29357,23
006 日常（周年后修复）,10,230,120,80,1,5,72,ILM空尖弹,0.082,0.017,29357,24
006 日常（周年后修复）,10,230,120,80,1,5,76,#000猎鹿弹,0.055,0.014,29357,16
006 日常（周年后修复）,10,230,120,80,1,5,80,SABOT独头弹,0.072,0.016,29357,21
006 日常（周年后修复）,10,230,120,80,1,5,90,热光学迷彩披风,0.041,0.012,29357,12
006 日常（周年后修复）,10,230,120,80,1,5,224,RMR T4红点,0.089,0.017,29357,26
006 日常（周年后修复）,10,230,120,80,1,5,225,信号弹,0.027,0.010,29357,8
006 日常（周年后修复）,10,230,120,80,1,5,227,M1022狙击弹,0.167,0.024,29357,49
006 日常（周年后修复）,10,230,120,80,1,5,229,Mk1000SLAP,0.061,0.014,29357,18
006 日常（周年后修复）,10,230,120,80,1,5,231,#7.5鸟弹,0.082,0.017,29357,24
006 日常（周年后修复）,10,230,120,80,1,5,234,#2运算芯片,0.065,0.015,29357,19
006 日常（周年后修复）,10,230,120,80,1,5,235,霰弹用闪光弹,0.055,0.014,29357,16
006 日常（周年后修复）,10,230,120,80,1,5,305,SF武器灯改,0.024,0.009,29357,7
006 日常（周年后修复）,10,230,120,80,1,5,309,专注芯片,0.058,0.014,29357,17
006 日常（周年后修复）,10,230,120,80,1,5,311,M200X LRF,0.126,0.021,29357,37
006 日常（周年后修复）,10,300,10,10,0,4,228,Mk900SLAP,91.250,0.187,22719,20731
006 日常（周年后修复）,10,300,10,10,0,5,229,Mk1000SLAP,8.750,0.187,22719,1988
006 日常（周年后修复）,10,300,10,10,1,2,1,BM 3-12X40,2.717,0.131,15497,421
006 日常（周年后修复）,10,300,10,10,1,2,5,EOT 506,2.588,0.128,15497,401
006 日常（周年后修复）,10,300,10,10,1,2,9,AMP COMPM2,2.323,0.121,15497,360
006 日常（周年后修复）,10,300,10,10,1,2,13,PEQ-2,2.284,0.120,15497,354
006 日常（周年后修复）,10,300,10,10,1,2,17,M61穿甲弹,4.220,0.161,15497,654
006 日常（周年后修复）,10,300,10,10,1,2,29,FMJ高速弹,6.085,0.192,15497,943
006 日常（周年后修复）,10,300,10,10,1,2,37,IOP T1外骨骼,1.420,0.095,15497,220
006 日常（周年后修复）,10,300,10,10,1,2,55,IOP X1外骨骼,1.194,0.087,15497,185
006 日常（周年后修复）,10,300,10,10,1,2,63,AC1消音器,2.717,0.131,15497,421
006 日常（周年后修复）,10,300,10,10,1,2,69,ILM空尖弹,4.898,0.173,15497,759
006 日常（周年后修复）,10,300,10,10,1,2,73,#1猎鹿弹,3.110,0.139,15497,482
006 日常（周年后修复）,10,300,10,10,1,2,77,BK独头弹,3.007,0.137,15497,466
006 日常（周年后修复）,10,300,10,10,1,2,87,破旧披风,3.136,0.140,15497,486
006 日常（周年后修复）,10,300,10,10,1,3,2,LRA 2-12x50,1.994,0.112,15497,309
006 日常（周年后修复）,10,300,10,10,1,3,6,EOT 512,1.968,0.112,15497,305
006 日常（周年后修复）,10,300,10,10,1,3,10,AMP COMPM4,2.084,0.115,15497,323
006 日常（周年后修复）,10,300,10,10,1,3,14,PEQ-5,1.923,0.110,15497,298
006 日常（周年后修复）,10,300,10,10,1,3,18,M993穿甲弹,3.136,0.140,15497,486
006 日常（周年后修复）,10,300,10,10,1,3,30,JSP高速弹,5.130,0.177,15497,795
006 日常（周年后修复）,10,300,10,10,1,3,38,IOP T2外骨骼,0.987,0.079,15497,153
006 日常（周年后修复）,10,300,10,10,1,3,42,Type1防弹插板,2.168,0.117,15497,336
006 日常（周年后修复）,10,300,10,10,1,3,56,IOP X2外骨骼,1.032,0.081,15497,160
006 日常（周年后修复）,10,300,10,10,1,3,64,AC2消音器,2.220,0.118,15497,344
006 日常（周年后修复）,10,300,10,10,1,3,70,ILM空尖弹,4.027,0.158,15497,624
006 日常（周年后修复）,10,300,10,10,1,3,74,#0猎鹿弹,2.562,0.127,15497,397
