event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
006 日常（周年后修复）,10,10,10,300,1,2,37,IOP T1外骨骼,2.588,0.358,1971,51
006 日常（周年后修复）,10,10,10,300,1,2,55,IOP X1外骨骼,2.080,0.321,1971,41
006 日常（周年后修复）,10,10,10,300,1,2,63,AC1消音器,5.327,0.506,1971,105
006 日常（周年后修复）,10,10,10,300,1,2,87,破旧披风,5.784,0.526,1971,114
006 日常（周年后修复）,10,10,10,300,1,3,2,LRA 2-12x50,2.182,0.329,1971,43
006 日常（周年后修复）,10,10,10,300,1,3,6,EOT 512,1.725,0.293,1971,34
006 日常（周年后修复）,10,10,10,300,1,3,10,AMP COMPM4,2.486,0.351,1971,49
006 日常（周年后修复）,10,10,10,300,1,3,14,PEQ-5,1.725,0.293,1971,34
006 日常（周年后修复）,10,10,10,300,1,3,38,IOP T2外骨骼,1.776,0.297,1971,35
006 日常（周年后修复）,10,10,10,300,1,3,42,Type1防弹插板,3.957,0.439,1971,78
006 日常（周年后修复）,10,10,10,300,1,3,56,IOP X2外骨骼,1.319,0.257,1971,26
006 日常（周年后修复）,10,10,10,300,1,3,64,AC2消音器,3.146,0.393,1971,62
006 日常（周年后修复）,10,10,10,300,1,3,88,伪装披风,2.740,0.368,1971,54
006 日常（周年后修复）,10,10,10,300,1,3,222,RMR红点,5.378,0.508,1971,106
006 日常（周年后修复）,10,10,10,300,1,3,232,试制运算芯片,3.399,0.408,1971,67
006 日常（周年后修复）,10,10,10,300,1,4,3,PSO-1,2.029,0.318,1971,40
006 日常（周年后修复）,10,10,10,300,1,4,7,EOT 516,1.522,0.276,1971,30
006 日常（周年后修复）,10,10,10,300,1,4,11,COG M150,1.725,0.293,1971,34
006 日常（周年后修复）,10,10,10,300,1,4,15,PEQ-15,1.776,0.297,1971,35
006 日常（周年后修复）,10,10,10,300,1,4,39,IOP T3外骨骼,1.624,0.285,1971,32
006 日常（周年后修复）,10,10,10,300,1,4,43,Type2防弹插板,2.740,0.368,1971,54
006 日常（周年后修复）,10,10,10,300,1,4,57,IOP X3外骨骼,1.319,0.257,1971,26
006 日常（周年后修复）,10,10,10,300,1,4,65,AC3消音器,2.385,0.344,1971,47
006 日常（周年后修复）,10,10,10,300,1,4,67,IOP大容量弹链箱,5.581,0.517,1971,110
006 日常（周年后修复）,10,10,10,300,1,4,79,WAD独头弹,0.051,0.051,1971,1
006 日常（周年后修复）,10,10,10,300,1,4,89,城市迷彩披风,3.754,0.428,1971,74
006 日常（周年后修复）,10,10,10,300,1,4,223,RMR T2红点,5.479,0.512,1971,108
006 日常（周年后修复）,10,10,10,300,1,4,233,#1运算芯片,2.537,0.354,1971,50
006 日常（周年后修复）,10,10,10,300,1,5,4,VFL 6-24X56,0.304,0.124,1971,6
006 日常（周年后修复）,10,10,10,300,1,5,8,EOT 518,0.457,0.152,1971,9
006 日常（周年后修复）,10,10,10,300,1,5,12,ITI MARS,0.254,0.113,1971,5
006 日常（周年后修复）,10,10,10,300,1,5,16,PEQ-16A,0.304,0.124,1971,6
006 日常（周年后修复）,10,10,10,300,1,5,40,IOP T4外骨骼,0.254,0.113,1971,5
006 日常（周年后修复）,10,10,10,300,1,5,44,Type3防弹插板,0.609,0.175,1971,12
006 日常（周年后修复）,10,10,10,300,1,5,58,IOP X4外骨骼,0.355,0.134,1971,7
006 日常（周年后修复）,10,10,10,300,1,5,66,AC4消音器,0.761,0.196,1971,15
006 日常（周年后修复）,10,10,10,300,1,5,68,IOP极限弹链箱,0.710,0.189,1971,14
006 日常（周年后修复）,10,10,10,300,1,5,90,热光学迷彩披风,0.660,0.182,1971,13
006 日常（周年后修复）,10,10,10,300,1,5,224,RMR T4红点,0.863,0.208,1971,17
006 日常（周年后修复）,10,10,10,300,1,5,234,#2运算芯片,0.761,0.196,1971,15
006 日常（周年后修复）,10,10,10,300,1,5,305,SF武器灯改,0.254,0.113,1971,5
006 日常（周年后修复）,10,10,10,300,1,5,309,专注芯片,0.304,0.124,1971,6
006 日常（周年后修复）,10,150,90,100,0,2,17,M61穿甲弹,36.683,0.310,24243,8893
006 日常（周年后修复）,10,150,90,100,0,3,18,M993穿甲弹,36.411,0.309,24243,8827
006 日常（周年后修复）,10,150,90,100,0,4,19,Mk169穿甲弹,11.121,0.202,24243,2696
006 日常（周年后修复）,10,150,90,100,0,4,226,M33狙击弹,10.840,0.200,24243,2628
006 日常（周年后修复）,10,150,90,100,0,5,20,Mk211高爆穿甲弹,2.458,0.099,24243,596
006 日常（周年后修复）,10,150,90,100,0,5,227,M1022狙击弹,2.487,0.100,24243,603
006 日常（周年后修复）,10,150,90,100,1,2,1,BM 3-12X40,0.340,0.041,20575,70
006 日常（周年后修复）,10,150,90,100,1,2,5,EOT 506,0.267,0.036,20575,55
006 日常（周年后修复）,10,150,90,100,1,2,9,AMP COMPM2,0.355,0.041,20575,73
006 日常（周年后修复）,10,150,90,100,1,2,13,PEQ-2,0.379,0.043,20575,78
006 日常（周年后修复）,10,150,90,100,1,2,17,M61穿甲弹,28.549,0.315,20575,5874
006 日常（周年后修复）,10,150,90,100,1,2,29,FMJ高速弹,1.687,0.090,20575,347
006 日常（周年后修复）,10,150,90,100,1,2,37,IOP T1外骨骼,0.418,0.045,20575,86
006 日常（周年后修复）,10,150,90,100,1,2,55,IOP X1外骨骼,0.365,0.042,20575,75
006 日常（周年后修复）,10,150,90,100,1,2,63,AC1消音器,0.452,0.047,20575,93
006 日常（周年后修复）,10,150,90,100,1,2,69,ILM空尖弹,0.637,0.055,20575,131
006 日常（周年后修复）,10,150,90,100,1,2,73,#1猎鹿弹,1.123,0.073,20575,231
006 日常（周年后修复）,10,150,90,100,1,2,77,BK独头弹,1.089,0.072,20575,224
006 日常（周年后修复）,10,150,90,100,1,2,87,破旧披风,0.379,0.043,20575,78
006 日常（周年后修复）,10,150,90,100,1,3,2,LRA 2-12x50,0.306,0.039,20575,63
006 日常（周年后修复）,10,150,90,100,1,3,6,EOT 512,0.340,0.041,20575,70
006 日常（周年后修复）,10,150,90,100,1,3,10,AMP COMPM4,0.306,0.039,20575,63
006 日常（周年后修复）,10,150,90,100,1,3,14,PEQ-5,0.350,0.041,20575,72
006 日常（周年后修复）,10,150,90,100,1,3,18,M993穿甲弹,26.999,0.309,20575,5555
006 日常（周年后修复）,10,150,90,100,1,3,30,JSP高速弹,1.638,0.088,20575,337
006 日常（周年后修复）,10,150,90,100,1,3,38,IOP T2外骨骼,0.374,0.043,20575,77
006 日常（周年后修复）,10,150,90,100,1,3,42,Type1防弹插板,1.288,0.079,20575,265
006 日常（周年后修复）,10,150,90,100,1,3,56,IOP X2外骨骼,0.287,0.037,20575,59
006 日常（周年后修复）,10,150,90,100,1,3,64,AC2消音器,0.457,0.047,20575,94
006 日常（周年后修复）,10,150,90,100,1,3,70,ILM空尖弹,0.564,0.052,20575,116
006 日常（周年后修复）,10,150,90,100,1,3,74,#0猎鹿弹,1.269,0.078,20575,261
006 日常（周年后修复）,10,150,90,100,1,3,78,FST独头弹,1.157,0.075,20575,238
006 日常（周年后修复）,10,150,90,100,1,3,88,伪装披风,0.355,0.041,20575,73
006 日常（周年后修复）,10,150,90,100,1,3,222,RMR红点,0.977,0.069,20575,201
006 日常（周年后修复）,10,150,90,100,1,3,232,试制运算芯片,0.671,0.057,20575,138
006 日常（周年后修复）,10,150,90,100,1,4,3,PSO-1,0.083,0.020,20575,17
006 日常（周年后修复）,10,150,90,100,1,4,7,EOT 516,0.102,0.022,20575,21
006 日常（周年后修复）,10,150,90,100,1,4,11,COG M150,0.087,0.021,20575,18
006 日常（周年后修复）,10,150,90,100,1,4,15,PEQ-15,0.078,0.019,20575,16
006 日常（周年后修复）,10,150,90,100,1,4,19,Mk169穿甲弹,8.919,0.199,20575,1835
006 日常（周年后修复）,10,150,90,100,1,4,31,JHP高速弹,0.598,0.054,20575,123
006 日常（周年后修复）,10,150,90,100,1,4,39,IOP T3外骨骼,0.151,0.027,20575,31
006 日常（周年后修复）,10,150,90,100,1,4,43,Type2防弹插板,0.365,0.042,20575,75
006 日常（周年后修复）,10,150,90,100,1,4,57,IOP X3外骨骼,0.092,0.021,20575,19
006 日常（周年后修复）,10,150,90,100,1,4,65,AC3消音器,0.092,0.021,20575,19
006 日常（周年后修复）,10,150,90,100,1,4,71,ILM空尖弹,0.170,0.029,20575,35
006 日常（周年后修复）,10,150,90,100,1,4,75,#00猎鹿弹,0.467,0.048,20575,96
006 日常（周年后修复）,10,150,90,100,1,4,79,WAD独头弹,0.394,0.044,20575,81
006 日常（周年后修复）,10,150,90,100,1,4,89,城市迷彩披风,0.131,0.025,20575,27
006 日常（周年后修复）,10,150,90,100,1,4,223,RMR T2红点,0.248,0.035,20575,51
006 日常（周年后修复）,10,150,90,100,1,4,226,M33狙击弹,9.191,0.201,20575,1891
006 日常（周年后修复）,10,150,90,100,1,4,228,Mk900SLAP,0.160,0.028,20575,33
006 日常（周年后修复）,10,150,90,100,1,4,230,#6鸟弹,0.413,0.045,20575,85
006 日常（周年后修复）,10,150,90,100,1,4,233,#1运算芯片,0.214,0.032,20575,44
006 日常（周年后修复）,10,150,90,100,1,5,4,VFL 6-24X56,0.024,0.011,20575,5
006 日常（周年后修复）,10,150,90,100,1,5,8,EOT 518,0.010,0.007,20575,2
006 日常（周年后修复）,10,150,90,100,1,5,12,ITI MARS,0.015,0.008,20575,3
006 日常（周年后修复）,10,150,90,100,1,5,16,PEQ-16A,0.005,0.005,20575,1
006 日常（周年后修复）,10,150,90,100,1,5,20,Mk211高爆穿甲弹,1.847,0.094,20575,380
006 日常（周年后修复）,10,150,90,100,1,5,32,APCR高速弹,0.112,0.023,20575,23
006 日常（周年后修复）,10,150,90,100,1,5,40,IOP T4外骨骼,0.010,0.007,20575,2
006 日常（周年后修复）,10,150,90,100,1,5,44,Type3防弹插板,0.092,0.021,20575,19
006 日常（周年后修复）,10,150,90,100,1,5,58,IOP X4外骨骼,0.024,0.011,20575,5
006 日常（周年后修复）,10,150,90,100,1,5,66,AC4消音器,0.053,0.016,20575,11
006 日常（周年后修复）,10,150,90,100,1,5,72,ILM空尖弹,0.063,0.018,20575,13
006 日常（周年后修复）,10,150,90,100,1,5,76,#000猎鹿弹,0.126,0.025,20575,26
006 日常（周年后修复）,10,150,90,100,1,5,80,SABOT独头弹,0.063,0.018,20575,13
006 日常（周年后修复）,10,150,90,100,1,5,90,热光学迷彩披风,0.019,0.010,20575,4
006 日常（周年后修复）,10,150,90,100,1,5,224,RMR T4红点,0.053,0.016,20575,11
006 日常（周年后修复）,10,150,90,100,1,5,225,信号弹,0.044,0.015,20575,9
006 日常（周年后修复）,10,150,90,100,1,5,227,M1022狙击弹,1.857,0.094,20575,382
006 日常（周年后修复）,10,150,90,100,1,5,229,Mk1000SLAP,0.029,0.012,20575,6
006 日常（周年后修复）,10,150,90,100,1,5,231,#7.5鸟弹,0.087,0.021,20575,18
006 日常（周年后修复）,10,150,90,100,1,5,234,#2运算芯片,0.024,0.011,20575,5
006 日常（周年后修复）,10,150,90,100,1,5,235,霰弹用闪光弹,0.039,0.014,20575,8
006 日常（周年后修复）,10,150,90,100,1,5,305,SF武器灯改,0.024,0.011,20575,5
006 日常（周年后修复）,10,150,90,100,1,5,309,专注芯片,0.049,0.015,20575,10
006 日常（周年后修复）,10,230,120,80,0,2,29,FMJ高速弹,36.152,0.328,21479,7765
006 日常（周年后修复）,10,230,120,80,0,3,30,JSP高速弹,36.142,0.328,21479,7763
006 日常（周年后修复）,10,230,120,80,0,4,31,JHP高速弹,22.981,0.287,21479,4936
006 日常（周年后修复）,10,230,120,80,0,5,32,APCR高速弹,4.726,0.145,21479,1015
006 日常（周年后修复）,10,230,120,80,1,2,1,BM 3-12X40,0.321,0.037,23075,74
006 日常（周年后修复）,10,230,120,80,1,2,5,EOT 506,0.295,0.036,23075,68
006 日常（周年后修复）,10,230,120,80,1,2,9,AMP COMPM2,0.316,0.037,23075,73
006 日常（周年后修复）,10,230,120,80,1,2,13,PEQ-2,0.373,0.040,23075,86
006 日常（周年后修复）,10,230,120,80,1,2,17,M61穿甲弹,1.525,0.081,23075,352
006 日常（周年后修复）,10,230,120,80,1,2,29,FMJ高速弹,29.625,0.301,23075,6836
006 日常（周年后修复）,10,230,120,80,1,2,37,IOP T1外骨骼,0.221,0.031,23075,51
006 日常（周年后修复）,10,230,120,80,1,2,55,IOP X1外骨骼,0.282,0.035,23075,65
006 日常（周年后修复）,10,230,120,80,1,2,63,AC1消音器,0.381,0.041,23075,88
006 日常（周年后修复）,10,230,120,80,1,2,69,ILM空尖弹,0.685,0.054,23075,158
006 日常（周年后修复）,10,230,120,80,1,2,73,#1猎鹿弹,0.741,0.056,23075,171
006 日常（周年后修复）,10,230,120,80,1,2,77,BK独头弹,0.689,0.054,23075,159
006 日常（周年后修复）,10,230,120,80,1,2,87,破旧披风,0.446,0.044,23075,103
006 日常（周年后修复）,10,230,120,80,1,3,2,LRA 2-12x50,0.360,0.039,23075,83
006 日常（周年后修复）,10,230,120,80,1,3,6,EOT 512,0.230,0.032,23075,53
006 日常（周年后修复）,10,230,120,80,1,3,10,AMP COMPM4,0.299,0.036,23075,69
006 日常（周年后修复）,10,230,120,80,1,3,14,PEQ-5,0.351,0.039,23075,81
006 日常（周年后修复）,10,230,120,80,1,3,18,M993穿甲弹,1.456,0.079,23075,336
006 日常（周年后修复）,10,230,120,80,1,3,30,JSP高速弹,28.108,0.296,23075,6486
006 日常（周年后修复）,10,230,120,80,1,3,38,IOP T2外骨骼,0.260,0.034,23075,60
006 日常（周年后修复）,10,230,120,80,1,3,42,Type1防弹插板,0.646,0.053,23075,149
006 日常（周年后修复）,10,230,120,80,1,3,56,IOP X2外骨骼,0.238,0.032,23075,55
006 日常（周年后修复）,10,230,120,80,1,3,64,AC2消音器,0.368,0.040,23075,85
006 日常（周年后修复）,10,230,120,80,1,3,70,ILM空尖弹,0.598,0.051,23075,138
006 日常（周年后修复）,10,230,120,80,1,3,74,#0猎鹿弹,0.637,0.052,23075,147
006 日常（周年后修复）,10,230,120,80,1,3,78,FST独头弹,0.481,0.046,23075,111
006 日常（周年后修复）,10,230,120,80,1,3,88,伪装披风,0.386,0.041,23075,89
006 日常（周年后修复）,10,230,120,80,1,3,222,RMR红点,0.685,0.054,23075,158
006 日常（周年后修复）,10,230,120,80,1,3,232,试制运算芯片,0.481,0.046,23075,111
006 日常（周年后修复）,10,230,120,80,1,3,306,Mk3喉缩管,0.013,0.008,23075,3
006 日常（周年后修复）,10,230,120,80,1,3,312,HD50脚架,0.004,0.004,23075,1
006 日常（周年后修复）,10,230,120,80,1,4,3,PSO-1,0.191,0.029,23075,44
006 日常（周年后修复）,10,230,120,80,1,4,7,EOT 516,0.121,0.023,23075,28
006 日常（周年后修复）,10,230,120,80,1,4,11,COG M150,0.169,0.027,23075,39
006 日常（周年后修复）,10,230,120,80,1,4,15,PEQ-15,0.195,0.029,23075,45
006 日常（周年后修复）,10,230,120,80,1,4,19,Mk169穿甲弹,0.841,0.060,23075,194
006 日常（周年后修复）,10,230,120,80,1,4,31,JHP高速弹,16.962,0.247,23075,3914
006 日常（周年后修复）,10,230,120,80,1,4,39,IOP T3外骨骼,0.126,0.023,23075,29
006 日常（周年后修复）,10,230,120,80,1,4,43,Type2防弹插板,0.381,0.041,23075,88
006 日常（周年后修复）,10,230,120,80,1,4,57,IOP X3外骨骼,0.165,0.027,23075,38
006 日常（周年后修复）,10,230,120,80,1,4,65,AC3消音器,0.191,0.029,23075,44
006 日常（周年后修复）,10,230,120,80,1,4,71,ILM空尖弹,0.368,0.040,23075,85
006 日常（周年后修复）,10,230,120,80,1,4,75,#00猎鹿弹,0.329,0.038,23075,76
006 日常（周年后修复）,10,230,120,80,1,4,79,WAD独头弹,0.433,0.043,23075,100
006 日常（周年后修复）,10,230,120,80,1,4,89,城市迷彩披风,0.308,0.036,23075,71
006 日常（周年后修复）,10,230,120,80,1,4,223,RMR T2红点,0.524,0.048,23075,121
006 日常（周年后修复）,10,230,120,80,1,4,226,M33狙击弹,0.901,0.062,23075,208
006 日常（周年后修复）,10,230,120,80,1,4,228,Mk900SLAP,0.282,0.035,23075,65
006 日常（周年后修复）,10,230,120,80,1,4,230,#6鸟弹,0.368,0.040,23075,85
006 日常（周年后修复）,10,230,120,80,1,4,233,#1运算芯片,0.251,0.033,23075,58
006 日常（周年后修复）,10,230,120,80,1,4,310,M1050 LRF,0.429,0.043,23075,99
006 日常（周年后修复）,10,230,120,80,1,5,4,VFL 6-24X56,0.056,0.016,23075,13
006 日常（周年后修复）,10,230,120,80,1,5,8,EOT 518,0.022,0.010,23075,5
006 日常（周年后修复）,10,230,120,80,1,5,12,ITI MARS,0.052,0.015,23075,12
006 日常（周年后修复）,10,230,120,80,1,5,16,PEQ-16A,0.017,0.009,23075,4
006 日常（周年后修复）,10,230,120,80,1,5,20,Mk211高爆穿甲弹,0.178,0.028,23075,41
006 日常（周年后修复）,10,230,120,80,1,5,32,APCR高速弹,3.450,0.120,23075,796
006 日常（周年后修复）,10,230,120,80,1,5,40,IOP T4外骨骼,0.035,0.012,23075,8
006 日常（周年后修复）,10,230,120,80,1,5,44,Type3防弹插板,0.104,0.021,23075,24
006 日常（周年后修复）,10,230,120,80,1,5,58,IOP X4外骨骼,0.035,0.012,23075,8
006 日常（周年后修复）,10,230,120,80,1,5,66,AC4消音器,0.078,0.018,23075,18
006 日常（周年后修复）,10,230,120,80,1,5,72,ILM空尖弹,0.078,0.018,23075,18
006 日常（周年后修复）,10,230,120,80,1,5,76,#000猎鹿弹,0.039,0.013,23075,9
006 日常（周年后修复）,10,230,120,80,1,5,80,SABOT独头弹,0.056,0.016,23075,13
006 日常（周年后修复）,10,230,120,80,1,5,90,热光学迷彩披风,0.048,0.014,23075,11
006 日常（周年后修复）,10,230,120,80,1,5,224,RMR T4红点,0.091,0.020,23075,21
006 日常（周年后修复）,10,230,120,80,1,5,225,信号弹,0.017,0.009,23075,4
006 日常（周年后修复）,10,230,120,80,1,5,227,M1022狙击弹,0.160,0.026,23075,37
006 日常（周年后修复）,10,230,120,80,1,5,229,Mk1000SLAP,0.052,0.015,23075,12
006 日常（周年后修复）,10,230,120,80,1,5,231,#7.5鸟弹,0.078,0.018,23075,18
006 日常（周年后修复）,10,230,120,80,1,5,234,#2运算芯片,0.065,0.017,23075,15
006 日常（周年后修复）,10,230,120,80,1,5,235,霰弹用闪光弹,0.043,0.014,23075,10
006 日常（周年后修复）,10,230,120,80,1,5,305,SF武器灯改,0.017,0.009,23075,4
006 日常（周年后修复）,10,230,120,80,1,5,309,专注芯片,0.069,0.017,23075,16
006 日常（周年后修复）,10,230,120,80,1,5,311,M200X LRF,0.121,0.023,23075,28
006 日常（周年后修复）,10,300,10,10,0,4,228,Mk900SLAP,91.316,0.223,16007,14617
006 日常（周年后修复）,10,300,10,10,0,5,229,Mk1000SLAP,8.684,0.223,16007,1390
006 日常（周年后修复）,10,300,10,10,1,2,1,BM 3-12X40,2.627,0.154,10850,285
006 日常（周年后修复）,10,300,10,10,1,2,5,EOT 506,2.590,0.152,10850,281
006 日常（周年后修复）,10,300,10,10,1,2,9,AMP COMPM2,2.369,0.146,10850,257
006 日常（周年后修复）,10,300,10,10,1,2,13,PEQ-2,2.194,0.141,10850,238
006 日常（周年后修复）,10,300,10,10,1,2,17,M61穿甲弹,4.101,0.190,10850,445
006 日常（周年后修复）,10,300,10,10,1,2,29,FMJ高速弹,6.092,0.230,10850,661
006 日常（周年后修复）,10,300,10,10,1,2,37,IOP T1外骨骼,1.263,0.107,10850,137
006 日常（周年后修复）,10,300,10,10,1,2,55,IOP X1外骨骼,1.263,0.107,10850,137
006 日常（周年后修复）,10,300,10,10,1,2,63,AC1消音器,2.737,0.157,10850,297
006 日常（周年后修复）,10,300,10,10,1,2,69,ILM空尖弹,5.161,0.212,10850,560
006 日常（周年后修复）,10,300,10,10,1,2,73,#1猎鹿弹,3.097,0.166,10850,336
006 日常（周年后修复）,10,300,10,10,1,2,77,BK独头弹,3.069,0.166,10850,333
006 日常（周年后修复）,10,300,10,10,1,2,87,破旧披风,3.217,0.169,10850,349
006 日常（周年后修复）,10,300,10,10,1,3,2,LRA 2-12x50,1.899,0.131,10850,206
006 日常（周年后修复）,10,300,10,10,1,3,6,EOT 512,1.972,0.133,10850,214
006 日常（周年后修复）,10,300,10,10,1,3,10,AMP COMPM4,2.055,0.136,10850,223
006 日常（周年后修复）,10,300,10,10,1,3,14,PEQ-5,1.770,0.127,10850,192
006 日常（周年后修复）,10,300,10,10,1,3,18,M993穿甲弹,2.986,0.163,10850,324
006 日常（周年后修复）,10,300,10,10,1,3,30,JSP高速弹,5.382,0.217,10850,584
006 日常（周年后修复）,10,300,10,10,1,3,38,IOP T2外骨骼,0.968,0.094,10850,105
006 日常（周年后修复）,10,300,10,10,1,3,42,Type1防弹插板,2.286,0.143,10850,248
006 日常（周年后修复）,10,300,10,10,1,3,56,IOP X2外骨骼,0.995,0.095,10850,108
006 日常（周年后修复）,10,300,10,10,1,3,64,AC2消音器,2.138,0.139,10850,232
006 日常（周年后修复）,10,300,10,10,1,3,70,ILM空尖弹,4.009,0.188,10850,435
006 日常（周年后修复）,10,300,10,10,1,3,74,#0猎鹿弹,2.636,0.154,10850,286
