event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
005 圣建（23国庆）,10,150,90,100,1,2,69,ILM空尖弹,0.767,0.180,2346,18
005 圣建（23国庆）,10,150,90,100,1,2,73,#1猎鹿弹,1.151,0.220,2346,27
005 圣建（23国庆）,10,150,90,100,1,2,77,BK独头弹,1.961,0.286,2346,46
005 圣建（23国庆）,10,150,90,100,1,2,87,破旧披风,0.597,0.159,2346,14
005 圣建（23国庆）,10,150,90,100,1,3,2,LRA 2-12x50,0.256,0.104,2346,6
005 圣建（23国庆）,10,150,90,100,1,3,6,EOT 512,0.213,0.095,2346,5
005 圣建（23国庆）,10,150,90,100,1,3,10,AMP COMPM4,0.384,0.128,2346,9
005 圣建（23国庆）,10,150,90,100,1,3,14,PEQ-5,0.298,0.113,2346,7
005 圣建（23国庆）,10,150,90,100,1,3,18,M993穿甲弹,17.562,0.785,2346,412
005 圣建（23国庆）,10,150,90,100,1,3,30,JSP高速弹,2.003,0.289,2346,47
005 圣建（23国庆）,10,150,90,100,1,3,38,IOP T2外骨骼,0.554,0.153,2346,13
005 圣建（23国庆）,10,150,90,100,1,3,42,Type1防弹插板,1.449,0.247,2346,34
005 圣建（23国庆）,10,150,90,100,1,3,56,IOP X2外骨骼,0.512,0.147,2346,12
005 圣建（23国庆）,10,150,90,100,1,3,64,AC2消音器,0.639,0.165,2346,15
005 圣建（23国庆）,10,150,90,100,1,3,70,ILM空尖弹,0.341,0.120,2346,8
005 圣建（23国庆）,10,150,90,100,1,3,74,#0猎鹿弹,1.620,0.261,2346,38
005 圣建（23国庆）,10,150,90,100,1,3,78,FST独头弹,1.364,0.239,2346,32
005 圣建（23国庆）,10,150,90,100,1,3,88,伪装披风,0.512,0.147,2346,12
005 圣建（23国庆）,10,150,90,100,1,3,222,RMR红点,1.151,0.220,2346,27
005 圣建（23国庆）,10,150,90,100,1,3,232,试制运算芯片,0.512,0.147,2346,12
005 圣建（23国庆）,10,150,90,100,1,4,3,PSO-1,0.384,0.128,2346,9
005 圣建（23国庆）,10,150,90,100,1,4,7,EOT 516,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,4,11,COG M150,0.256,0.104,2346,6
005 圣建（23国庆）,10,150,90,100,1,4,15,PEQ-15,0.256,0.104,2346,6
005 圣建（23国庆）,10,150,90,100,1,4,19,Mk169穿甲弹,14.408,0.725,2346,338
005 圣建（23国庆）,10,150,90,100,1,4,31,JHP高速弹,1.279,0.232,2346,30
005 圣建（23国庆）,10,150,90,100,1,4,39,IOP T3外骨骼,0.213,0.095,2346,5
005 圣建（23国庆）,10,150,90,100,1,4,43,Type2防弹插板,0.597,0.159,2346,14
005 圣建（23国庆）,10,150,90,100,1,4,57,IOP X3外骨骼,0.213,0.095,2346,5
005 圣建（23国庆）,10,150,90,100,1,4,65,AC3消音器,0.512,0.147,2346,12
005 圣建（23国庆）,10,150,90,100,1,4,71,ILM空尖弹,0.469,0.141,2346,11
005 圣建（23国庆）,10,150,90,100,1,4,75,#00猎鹿弹,0.938,0.199,2346,22
005 圣建（23国庆）,10,150,90,100,1,4,79,WAD独头弹,0.682,0.170,2346,16
005 圣建（23国庆）,10,150,90,100,1,4,89,城市迷彩披风,0.256,0.104,2346,6
005 圣建（23国庆）,10,150,90,100,1,4,223,RMR T2红点,0.853,0.190,2346,20
005 圣建（23国庆）,10,150,90,100,1,4,226,M33狙击弹,12.873,0.691,2346,302
005 圣建（23国庆）,10,150,90,100,1,4,228,Mk900SLAP,0.085,0.060,2346,2
005 圣建（23国庆）,10,150,90,100,1,4,230,#6鸟弹,0.767,0.180,2346,18
005 圣建（23国庆）,10,150,90,100,1,4,233,#1运算芯片,0.554,0.153,2346,13
005 圣建（23国庆）,10,150,90,100,1,5,8,EOT 518,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,5,12,ITI MARS,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,5,20,Mk211高爆穿甲弹,3.240,0.365,2346,76
005 圣建（23国庆）,10,150,90,100,1,5,32,APCR高速弹,0.128,0.074,2346,3
005 圣建（23国庆）,10,150,90,100,1,5,44,Type3防弹插板,0.171,0.085,2346,4
005 圣建（23国庆）,10,150,90,100,1,5,58,IOP X4外骨骼,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,5,66,AC4消音器,0.171,0.085,2346,4
005 圣建（23国庆）,10,150,90,100,1,5,72,ILM空尖弹,0.128,0.074,2346,3
005 圣建（23国庆）,10,150,90,100,1,5,76,#000猎鹿弹,0.298,0.113,2346,7
005 圣建（23国庆）,10,150,90,100,1,5,80,SABOT独头弹,0.171,0.085,2346,4
005 圣建（23国庆）,10,150,90,100,1,5,90,热光学迷彩披风,0.085,0.060,2346,2
005 圣建（23国庆）,10,150,90,100,1,5,224,RMR T4红点,0.085,0.060,2346,2
005 圣建（23国庆）,10,150,90,100,1,5,225,信号弹,0.085,0.060,2346,2
005 圣建（23国庆）,10,150,90,100,1,5,227,M1022狙击弹,2.984,0.351,2346,70
005 圣建（23国庆）,10,150,90,100,1,5,229,Mk1000SLAP,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,5,231,#7.5鸟弹,0.128,0.074,2346,3
005 圣建（23国庆）,10,150,90,100,1,5,234,#2运算芯片,0.213,0.095,2346,5
005 圣建（23国庆）,10,150,90,100,1,5,235,霰弹用闪光弹,0.043,0.043,2346,1
005 圣建（23国庆）,10,150,90,100,1,5,305,SF武器灯改,0.043,0.043,2346,1
005 圣建（23国庆）,10,230,120,80,1,2,1,BM 3-12X40,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,2,5,EOT 506,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,2,9,AMP COMPM2,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,2,13,PEQ-2,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,2,17,M61穿甲弹,1.088,0.326,1011,11
005 圣建（23国庆）,10,230,120,80,1,2,29,FMJ高速弹,24.135,1.345,1011,244
005 圣建（23国庆）,10,230,120,80,1,2,37,IOP T1外骨骼,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,2,55,IOP X1外骨骼,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,2,63,AC1消音器,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,2,69,ILM空尖弹,0.692,0.261,1011,7
005 圣建（23国庆）,10,230,120,80,1,2,73,#1猎鹿弹,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,2,77,BK独头弹,0.692,0.261,1011,7
005 圣建（23国庆）,10,230,120,80,1,2,87,破旧披风,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,3,2,LRA 2-12x50,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,3,6,EOT 512,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,3,10,AMP COMPM4,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,3,14,PEQ-5,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,3,18,M993穿甲弹,1.484,0.380,1011,15
005 圣建（23国庆）,10,230,120,80,1,3,30,JSP高速弹,22.156,1.305,1011,224
005 圣建（23国庆）,10,230,120,80,1,3,38,IOP T2外骨骼,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,3,42,Type1防弹插板,0.692,0.261,1011,7
005 圣建（23国庆）,10,230,120,80,1,3,64,AC2消音器,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,3,70,ILM空尖弹,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,3,74,#0猎鹿弹,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,3,78,FST独头弹,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,3,88,伪装披风,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,3,222,RMR红点,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,3,232,试制运算芯片,0.791,0.279,1011,8
005 圣建（23国庆）,10,230,120,80,1,4,3,PSO-1,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,4,7,EOT 516,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,4,11,COG M150,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,4,15,PEQ-15,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,4,19,Mk169穿甲弹,1.583,0.392,1011,16
005 圣建（23国庆）,10,230,120,80,1,4,31,JHP高速弹,25.717,1.374,1011,260
005 圣建（23国庆）,10,230,120,80,1,4,39,IOP T3外骨骼,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,4,43,Type2防弹插板,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,4,57,IOP X3外骨骼,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,4,65,AC3消音器,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,4,71,ILM空尖弹,0.692,0.261,1011,7
005 圣建（23国庆）,10,230,120,80,1,4,75,#00猎鹿弹,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,4,79,WAD独头弹,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,4,89,城市迷彩披风,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,4,223,RMR T2红点,0.593,0.241,1011,6
005 圣建（23国庆）,10,230,120,80,1,4,226,M33狙击弹,1.286,0.354,1011,13
005 圣建（23国庆）,10,230,120,80,1,4,228,Mk900SLAP,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,4,230,#6鸟弹,0.692,0.261,1011,7
005 圣建（23国庆）,10,230,120,80,1,4,233,#1运算芯片,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,4,310,M1050 LRF,1.187,0.340,1011,12
005 圣建（23国庆）,10,230,120,80,1,5,4,VFL 6-24X56,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,8,EOT 518,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,5,20,Mk211高爆穿甲弹,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,5,32,APCR高速弹,4.451,0.648,1011,45
005 圣建（23国庆）,10,230,120,80,1,5,66,AC4消音器,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,72,ILM空尖弹,0.396,0.197,1011,4
005 圣建（23国庆）,10,230,120,80,1,5,76,#000猎鹿弹,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,224,RMR T4红点,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,227,M1022狙击弹,0.297,0.171,1011,3
005 圣建（23国庆）,10,230,120,80,1,5,229,Mk1000SLAP,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,231,#7.5鸟弹,0.198,0.140,1011,2
005 圣建（23国庆）,10,230,120,80,1,5,234,#2运算芯片,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,235,霰弹用闪光弹,0.099,0.099,1011,1
005 圣建（23国庆）,10,230,120,80,1,5,311,M200X LRF,0.099,0.099,1011,1
005 圣建（23国庆）,10,300,10,10,1,2,1,BM 3-12X40,2.404,0.390,1539,37
005 圣建（23国庆）,10,300,10,10,1,2,5,EOT 506,2.664,0.410,1539,41
005 圣建（23国庆）,10,300,10,10,1,2,9,AMP COMPM2,2.729,0.415,1539,42
005 圣建（23国庆）,10,300,10,10,1,2,13,PEQ-2,1.689,0.328,1539,26
005 圣建（23国庆）,10,300,10,10,1,2,17,M61穿甲弹,3.964,0.497,1539,61
005 圣建（23国庆）,10,300,10,10,1,2,29,FMJ高速弹,6.173,0.613,1539,95
005 圣建（23国庆）,10,300,10,10,1,2,37,IOP T1外骨骼,1.494,0.309,1539,23
005 圣建（23国庆）,10,300,10,10,1,2,55,IOP X1外骨骼,1.300,0.289,1539,20
005 圣建（23国庆）,10,300,10,10,1,2,63,AC1消音器,2.469,0.395,1539,38
005 圣建（23国庆）,10,300,10,10,1,2,69,ILM空尖弹,5.198,0.566,1539,80
005 圣建（23国庆）,10,300,10,10,1,2,73,#1猎鹿弹,2.729,0.415,1539,42
005 圣建（23国庆）,10,300,10,10,1,2,77,BK独头弹,3.639,0.477,1539,56
005 圣建（23国庆）,10,300,10,10,1,2,87,破旧披风,3.834,0.489,1539,59
005 圣建（23国庆）,10,300,10,10,1,3,2,LRA 2-12x50,1.949,0.352,1539,30
005 圣建（23国庆）,10,300,10,10,1,3,6,EOT 512,1.754,0.335,1539,27
005 圣建（23国庆）,10,300,10,10,1,3,10,AMP COMPM4,2.079,0.364,1539,32
005 圣建（23国庆）,10,300,10,10,1,3,14,PEQ-5,1.819,0.341,1539,28
005 圣建（23国庆）,10,300,10,10,1,3,18,M993穿甲弹,3.444,0.465,1539,53
005 圣建（23国庆）,10,300,10,10,1,3,30,JSP高速弹,4.353,0.520,1539,67
005 圣建（23国庆）,10,300,10,10,1,3,38,IOP T2外骨骼,1.300,0.289,1539,20
005 圣建（23国庆）,10,300,10,10,1,3,42,Type1防弹插板,1.819,0.341,1539,28
005 圣建（23国庆）,10,300,10,10,1,3,56,IOP X2外骨骼,1.170,0.274,1539,18
005 圣建（23国庆）,10,300,10,10,1,3,64,AC2消音器,1.559,0.316,1539,24
005 圣建（23国庆）,10,300,10,10,1,3,70,ILM空尖弹,4.159,0.509,1539,64
005 圣建（23国庆）,10,300,10,10,1,3,74,#0猎鹿弹,2.664,0.410,1539,41
005 圣建（23国庆）,10,300,10,10,1,3,78,FST独头弹,2.469,0.395,1539,38
005 圣建（23国庆）,10,300,10,10,1,3,88,伪装披风,2.014,0.358,1539,31
005 圣建（23国庆）,10,300,10,10,1,3,222,RMR红点,2.859,0.425,1539,44
005 圣建（23国庆）,10,300,10,10,1,3,232,试制运算芯片,2.924,0.429,1539,45
005 圣建（23国庆）,10,300,10,10,1,4,3,PSO-1,0.195,0.112,1539,3
005 圣建（23国庆）,10,300,10,10,1,4,7,EOT 516,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,4,11,COG M150,0.195,0.112,1539,3
005 圣建（23国庆）,10,300,10,10,1,4,15,PEQ-15,0.195,0.112,1539,3
005 圣建（23国庆）,10,300,10,10,1,4,19,Mk169穿甲弹,0.325,0.145,1539,5
005 圣建（23国庆）,10,300,10,10,1,4,31,JHP高速弹,0.260,0.130,1539,4
005 圣建（23国庆）,10,300,10,10,1,4,39,IOP T3外骨骼,0.260,0.130,1539,4
005 圣建（23国庆）,10,300,10,10,1,4,43,Type2防弹插板,0.260,0.130,1539,4
005 圣建（23国庆）,10,300,10,10,1,4,57,IOP X3外骨骼,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,4,65,AC3消音器,0.390,0.159,1539,6
005 圣建（23国庆）,10,300,10,10,1,4,71,ILM空尖弹,0.195,0.112,1539,3
005 圣建（23国庆）,10,300,10,10,1,4,75,#00猎鹿弹,0.585,0.194,1539,9
005 圣建（23国庆）,10,300,10,10,1,4,79,WAD独头弹,0.455,0.171,1539,7
005 圣建（23国庆）,10,300,10,10,1,4,89,城市迷彩披风,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,4,223,RMR T2红点,0.390,0.159,1539,6
005 圣建（23国庆）,10,300,10,10,1,4,226,M33狙击弹,0.520,0.183,1539,8
005 圣建（23国庆）,10,300,10,10,1,4,228,Mk900SLAP,10.266,0.773,1539,158
005 圣建（23国庆）,10,300,10,10,1,4,230,#6鸟弹,0.390,0.159,1539,6
005 圣建（23国庆）,10,300,10,10,1,4,233,#1运算芯片,0.520,0.183,1539,8
005 圣建（23国庆）,10,300,10,10,1,5,12,ITI MARS,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,5,16,PEQ-16A,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,20,Mk211高爆穿甲弹,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,32,APCR高速弹,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,44,Type3防弹插板,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,58,IOP X4外骨骼,0.195,0.112,1539,3
005 圣建（23国庆）,10,300,10,10,1,5,76,#000猎鹿弹,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,80,SABOT独头弹,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,90,热光学迷彩披风,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,5,224,RMR T4红点,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,227,M1022狙击弹,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,5,229,Mk1000SLAP,4.288,0.516,1539,66
005 圣建（23国庆）,10,300,10,10,1,5,231,#7.5鸟弹,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,234,#2运算芯片,0.065,0.065,1539,1
005 圣建（23国庆）,10,300,10,10,1,5,305,SF武器灯改,0.130,0.092,1539,2
005 圣建（23国庆）,10,300,10,10,1,5,309,专注芯片,0.065,0.065,1539,1
005 圣建（23国庆）,30,150,30,130,1,2,1,BM 3-12X40,0.258,0.097,2710,7
005 圣建（23国庆）,30,150,30,130,1,2,5,EOT 506,0.221,0.090,2710,6
005 圣建（23国庆）,30,150,30,130,1,2,9,AMP COMPM2,0.185,0.082,2710,5
005 圣建（23国庆）,30,150,30,130,1,2,13,PEQ-2,0.037,0.037,2710,1
005 圣建（23国庆）,30,150,30,130,1,2,17,M61穿甲弹,0.886,0.180,2710,24
005 圣建（23国庆）,30,150,30,130,1,2,29,FMJ高速弹,0.738,0.164,2710,20
005 圣建（23国庆）,30,150,30,130,1,2,37,IOP T1外骨骼,0.148,0.074,2710,4
005 圣建（23国庆）,30,150,30,130,1,2,55,IOP X1外骨骼,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,2,63,AC1消音器,0.369,0.116,2710,10
005 圣建（23国庆）,30,150,30,130,1,2,69,ILM空尖弹,0.295,0.104,2710,8
005 圣建（23国庆）,30,150,30,130,1,2,73,#1猎鹿弹,11.956,0.623,2710,324
005 圣建（23国庆）,30,150,30,130,1,2,77,BK独头弹,11.993,0.624,2710,325
005 圣建（23国庆）,30,150,30,130,1,2,87,破旧披风,0.148,0.074,2710,4
005 圣建（23国庆）,30,150,30,130,1,3,2,LRA 2-12x50,0.074,0.052,2710,2
005 圣建（23国庆）,30,150,30,130,1,3,6,EOT 512,0.185,0.082,2710,5
005 圣建（23国庆）,30,150,30,130,1,3,10,AMP COMPM4,0.295,0.104,2710,8
005 圣建（23国庆）,30,150,30,130,1,3,14,PEQ-5,0.369,0.116,2710,10
005 圣建（23国庆）,30,150,30,130,1,3,18,M993穿甲弹,1.070,0.198,2710,29
005 圣建（23国庆）,30,150,30,130,1,3,30,JSP高速弹,0.701,0.160,2710,19
005 圣建（23国庆）,30,150,30,130,1,3,38,IOP T2外骨骼,0.185,0.082,2710,5
005 圣建（23国庆）,30,150,30,130,1,3,42,Type1防弹插板,0.480,0.133,2710,13
005 圣建（23国庆）,30,150,30,130,1,3,56,IOP X2外骨骼,0.185,0.082,2710,5
005 圣建（23国庆）,30,150,30,130,1,3,64,AC2消音器,0.221,0.090,2710,6
005 圣建（23国庆）,30,150,30,130,1,3,70,ILM空尖弹,0.517,0.138,2710,14
005 圣建（23国庆）,30,150,30,130,1,3,74,#0猎鹿弹,11.328,0.609,2710,307
005 圣建（23国庆）,30,150,30,130,1,3,78,FST独头弹,12.472,0.635,2710,338
005 圣建（23国庆）,30,150,30,130,1,3,88,伪装披风,0.443,0.128,2710,12
005 圣建（23国庆）,30,150,30,130,1,3,222,RMR红点,0.554,0.142,2710,15
005 圣建（23国庆）,30,150,30,130,1,3,232,试制运算芯片,0.221,0.090,2710,6
005 圣建（23国庆）,30,150,30,130,1,4,7,EOT 516,0.148,0.074,2710,4
005 圣建（23国庆）,30,150,30,130,1,4,11,COG M150,0.185,0.082,2710,5
005 圣建（23国庆）,30,150,30,130,1,4,15,PEQ-15,0.295,0.104,2710,8
005 圣建（23国庆）,30,150,30,130,1,4,19,Mk169穿甲弹,0.295,0.104,2710,8
005 圣建（23国庆）,30,150,30,130,1,4,31,JHP高速弹,0.517,0.138,2710,14
005 圣建（23国庆）,30,150,30,130,1,4,39,IOP T3外骨骼,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,4,43,Type2防弹插板,0.480,0.133,2710,13
005 圣建（23国庆）,30,150,30,130,1,4,57,IOP X3外骨骼,0.148,0.074,2710,4
005 圣建（23国庆）,30,150,30,130,1,4,65,AC3消音器,0.258,0.097,2710,7
005 圣建（23国庆）,30,150,30,130,1,4,71,ILM空尖弹,0.221,0.090,2710,6
005 圣建（23国庆）,30,150,30,130,1,4,75,#00猎鹿弹,9.926,0.574,2710,269
005 圣建（23国庆）,30,150,30,130,1,4,79,WAD独头弹,9.963,0.575,2710,270
005 圣建（23国庆）,30,150,30,130,1,4,89,城市迷彩披风,0.332,0.110,2710,9
005 圣建（23国庆）,30,150,30,130,1,4,223,RMR T2红点,0.406,0.122,2710,11
005 圣建（23国庆）,30,150,30,130,1,4,226,M33狙击弹,0.738,0.164,2710,20
005 圣建（23国庆）,30,150,30,130,1,4,228,Mk900SLAP,0.221,0.090,2710,6
005 圣建（23国庆）,30,150,30,130,1,4,230,#6鸟弹,10.000,0.576,2710,271
005 圣建（23国庆）,30,150,30,130,1,4,233,#1运算芯片,0.295,0.104,2710,8
005 圣建（23国庆）,30,150,30,130,1,5,8,EOT 518,0.074,0.052,2710,2
005 圣建（23国庆）,30,150,30,130,1,5,12,ITI MARS,0.037,0.037,2710,1
005 圣建（23国庆）,30,150,30,130,1,5,16,PEQ-16A,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,5,20,Mk211高爆穿甲弹,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,5,32,APCR高速弹,0.074,0.052,2710,2
005 圣建（23国庆）,30,150,30,130,1,5,44,Type3防弹插板,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,5,58,IOP X4外骨骼,0.037,0.037,2710,1
005 圣建（23国庆）,30,150,30,130,1,5,66,AC4消音器,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,5,72,ILM空尖弹,0.111,0.064,2710,3
005 圣建（23国庆）,30,150,30,130,1,5,76,#000猎鹿弹,2.509,0.300,2710,68
