event,mp,ammo,mre,part,item_num,rank,equip_id,name,mean%,stdev%,equip_total,equip_count
004 圣建（23周年重开）,10,230,120,80,1,2,37,IOP T1外骨骼,0.176,0.088,2272,4
004 圣建（23周年重开）,10,230,120,80,1,2,55,IOP X1外骨骼,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,2,63,AC1消音器,0.396,0.132,2272,9
004 圣建（23周年重开）,10,230,120,80,1,2,69,ILM空尖弹,0.572,0.158,2272,13
004 圣建（23周年重开）,10,230,120,80,1,2,73,#1猎鹿弹,0.484,0.146,2272,11
004 圣建（23周年重开）,10,230,120,80,1,2,77,BK独头弹,0.704,0.175,2272,16
004 圣建（23周年重开）,10,230,120,80,1,2,87,破旧披风,0.396,0.132,2272,9
004 圣建（23周年重开）,10,230,120,80,1,3,2,LRA 2-12x50,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,3,6,EOT 512,0.352,0.124,2272,8
004 圣建（23周年重开）,10,230,120,80,1,3,10,AMP COMPM4,0.308,0.116,2272,7
004 圣建（23周年重开）,10,230,120,80,1,3,14,PEQ-5,0.176,0.088,2272,4
004 圣建（23周年重开）,10,230,120,80,1,3,18,M993穿甲弹,1.188,0.227,2272,27
004 圣建（23周年重开）,10,230,120,80,1,3,30,JSP高速弹,22.623,0.878,2272,514
004 圣建（23周年重开）,10,230,120,80,1,3,38,IOP T2外骨骼,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,3,42,Type1防弹插板,0.528,0.152,2272,12
004 圣建（23周年重开）,10,230,120,80,1,3,56,IOP X2外骨骼,0.132,0.076,2272,3
004 圣建（23周年重开）,10,230,120,80,1,3,64,AC2消音器,0.484,0.146,2272,11
004 圣建（23周年重开）,10,230,120,80,1,3,70,ILM空尖弹,0.484,0.146,2272,11
004 圣建（23周年重开）,10,230,120,80,1,3,74,#0猎鹿弹,0.924,0.201,2272,21
004 圣建（23周年重开）,10,230,120,80,1,3,78,FST独头弹,0.484,0.146,2272,11
004 圣建（23周年重开）,10,230,120,80,1,3,88,伪装披风,0.308,0.116,2272,7
004 圣建（23周年重开）,10,230,120,80,1,3,222,RMR红点,0.924,0.201,2272,21
004 圣建（23周年重开）,10,230,120,80,1,3,232,试制运算芯片,0.528,0.152,2272,12
004 圣建（23周年重开）,10,230,120,80,1,4,3,PSO-1,0.132,0.076,2272,3
004 圣建（23周年重开）,10,230,120,80,1,4,7,EOT 516,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,4,11,COG M150,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,4,15,PEQ-15,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,4,19,Mk169穿甲弹,1.717,0.272,2272,39
004 圣建（23周年重开）,10,230,120,80,1,4,31,JHP高速弹,23.283,0.886,2272,529
004 圣建（23周年重开）,10,230,120,80,1,4,39,IOP T3外骨骼,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,4,43,Type2防弹插板,0.440,0.139,2272,10
004 圣建（23周年重开）,10,230,120,80,1,4,57,IOP X3外骨骼,0.176,0.088,2272,4
004 圣建（23周年重开）,10,230,120,80,1,4,65,AC3消音器,0.572,0.158,2272,13
004 圣建（23周年重开）,10,230,120,80,1,4,71,ILM空尖弹,0.748,0.181,2272,17
004 圣建（23周年重开）,10,230,120,80,1,4,75,#00猎鹿弹,0.616,0.164,2272,14
004 圣建（23周年重开）,10,230,120,80,1,4,79,WAD独头弹,0.660,0.170,2272,15
004 圣建（23周年重开）,10,230,120,80,1,4,89,城市迷彩披风,0.616,0.164,2272,14
004 圣建（23周年重开）,10,230,120,80,1,4,223,RMR T2红点,0.968,0.205,2272,22
004 圣建（23周年重开）,10,230,120,80,1,4,226,M33狙击弹,1.540,0.258,2272,35
004 圣建（23周年重开）,10,230,120,80,1,4,228,Mk900SLAP,0.792,0.186,2272,18
004 圣建（23周年重开）,10,230,120,80,1,4,230,#6鸟弹,0.528,0.152,2272,12
004 圣建（23周年重开）,10,230,120,80,1,4,233,#1运算芯片,0.660,0.170,2272,15
004 圣建（23周年重开）,10,230,120,80,1,4,310,M1050 LRF,0.704,0.175,2272,16
004 圣建（23周年重开）,10,230,120,80,1,5,4,VFL 6-24X56,0.044,0.044,2272,1
004 圣建（23周年重开）,10,230,120,80,1,5,8,EOT 518,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,5,12,ITI MARS,0.044,0.044,2272,1
004 圣建（23周年重开）,10,230,120,80,1,5,16,PEQ-16A,0.044,0.044,2272,1
004 圣建（23周年重开）,10,230,120,80,1,5,20,Mk211高爆穿甲弹,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,5,32,APCR高速弹,4.754,0.446,2272,108
004 圣建（23周年重开）,10,230,120,80,1,5,44,Type3防弹插板,0.132,0.076,2272,3
004 圣建（23周年重开）,10,230,120,80,1,5,66,AC4消音器,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,5,72,ILM空尖弹,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,5,76,#000猎鹿弹,0.044,0.044,2272,1
004 圣建（23周年重开）,10,230,120,80,1,5,90,热光学迷彩披风,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,5,224,RMR T4红点,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,5,225,信号弹,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,5,227,M1022狙击弹,0.264,0.108,2272,6
004 圣建（23周年重开）,10,230,120,80,1,5,229,Mk1000SLAP,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,5,231,#7.5鸟弹,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,5,234,#2运算芯片,0.220,0.098,2272,5
004 圣建（23周年重开）,10,230,120,80,1,5,235,霰弹用闪光弹,0.044,0.044,2272,1
004 圣建（23周年重开）,10,230,120,80,1,5,305,SF武器灯改,0.132,0.076,2272,3
004 圣建（23周年重开）,10,230,120,80,1,5,309,专注芯片,0.088,0.062,2272,2
004 圣建（23周年重开）,10,230,120,80,1,5,311,M200X LRF,0.132,0.076,2272,3
004 圣建（23周年重开）,10,300,10,10,1,2,1,BM 3-12X40,2.206,0.264,3083,68
004 圣建（23周年重开）,10,300,10,10,1,2,5,EOT 506,2.595,0.286,3083,80
004 圣建（23周年重开）,10,300,10,10,1,2,9,AMP COMPM2,2.303,0.270,3083,71
004 圣建（23周年重开）,10,300,10,10,1,2,13,PEQ-2,1.849,0.243,3083,57
004 圣建（23周年重开）,10,300,10,10,1,2,17,M61穿甲弹,4.217,0.362,3083,130
004 圣建（23周年重开）,10,300,10,10,1,2,29,FMJ高速弹,5.774,0.420,3083,178
004 圣建（23周年重开）,10,300,10,10,1,2,37,IOP T1外骨骼,1.297,0.204,3083,40
004 圣建（23周年重开）,10,300,10,10,1,2,55,IOP X1外骨骼,1.427,0.214,3083,44
004 圣建（23周年重开）,10,300,10,10,1,2,63,AC1消音器,2.692,0.291,3083,83
004 圣建（23周年重开）,10,300,10,10,1,2,69,ILM空尖弹,4.801,0.385,3083,148
004 圣建（23周年重开）,10,300,10,10,1,2,73,#1猎鹿弹,2.368,0.274,3083,73
004 圣建（23周年重开）,10,300,10,10,1,2,77,BK独头弹,3.017,0.308,3083,93
004 圣建（23周年重开）,10,300,10,10,1,2,87,破旧披风,2.887,0.302,3083,89
004 圣建（23周年重开）,10,300,10,10,1,3,2,LRA 2-12x50,1.589,0.225,3083,49
004 圣建（23周年重开）,10,300,10,10,1,3,6,EOT 512,2.043,0.255,3083,63
004 圣建（23周年重开）,10,300,10,10,1,3,10,AMP COMPM4,1.946,0.249,3083,60
004 圣建（23周年重开）,10,300,10,10,1,3,14,PEQ-5,1.687,0.232,3083,52
004 圣建（23周年重开）,10,300,10,10,1,3,18,M993穿甲弹,3.763,0.343,3083,116
004 圣建（23周年重开）,10,300,10,10,1,3,30,JSP高速弹,3.990,0.352,3083,123
004 圣建（23周年重开）,10,300,10,10,1,3,38,IOP T2外骨骼,1.103,0.188,3083,34
004 圣建（23周年重开）,10,300,10,10,1,3,42,Type1防弹插板,1.979,0.251,3083,61
004 圣建（23周年重开）,10,300,10,10,1,3,56,IOP X2外骨骼,1.103,0.188,3083,34
004 圣建（23周年重开）,10,300,10,10,1,3,64,AC2消音器,1.979,0.251,3083,61
004 圣建（23周年重开）,10,300,10,10,1,3,70,ILM空尖弹,4.411,0.370,3083,136
004 圣建（23周年重开）,10,300,10,10,1,3,74,#0猎鹿弹,2.108,0.259,3083,65
004 圣建（23周年重开）,10,300,10,10,1,3,78,FST独头弹,2.076,0.257,3083,64
004 圣建（23周年重开）,10,300,10,10,1,3,88,伪装披风,2.043,0.255,3083,63
004 圣建（23周年重开）,10,300,10,10,1,3,222,RMR红点,3.081,0.311,3083,95
004 圣建（23周年重开）,10,300,10,10,1,3,232,试制运算芯片,2.433,0.277,3083,75
004 圣建（23周年重开）,10,300,10,10,1,4,3,PSO-1,0.324,0.102,3083,10
004 圣建（23周年重开）,10,300,10,10,1,4,7,EOT 516,0.162,0.072,3083,5
004 圣建（23周年重开）,10,300,10,10,1,4,11,COG M150,0.357,0.107,3083,11
004 圣建（23周年重开）,10,300,10,10,1,4,15,PEQ-15,0.292,0.097,3083,9
004 圣建（23周年重开）,10,300,10,10,1,4,19,Mk169穿甲弹,0.519,0.129,3083,16
004 圣建（23周年重开）,10,300,10,10,1,4,31,JHP高速弹,0.551,0.133,3083,17
004 圣建（23周年重开）,10,300,10,10,1,4,39,IOP T3外骨骼,0.130,0.065,3083,4
004 圣建（23周年重开）,10,300,10,10,1,4,43,Type2防弹插板,0.389,0.112,3083,12
004 圣建（23周年重开）,10,300,10,10,1,4,57,IOP X3外骨骼,0.065,0.046,3083,2
004 圣建（23周年重开）,10,300,10,10,1,4,65,AC3消音器,0.195,0.079,3083,6
004 圣建（23周年重开）,10,300,10,10,1,4,71,ILM空尖弹,0.389,0.112,3083,12
004 圣建（23周年重开）,10,300,10,10,1,4,75,#00猎鹿弹,0.292,0.097,3083,9
004 圣建（23周年重开）,10,300,10,10,1,4,79,WAD独头弹,0.259,0.092,3083,8
004 圣建（23周年重开）,10,300,10,10,1,4,89,城市迷彩披风,0.292,0.097,3083,9
004 圣建（23周年重开）,10,300,10,10,1,4,223,RMR T2红点,0.487,0.125,3083,15
004 圣建（23周年重开）,10,300,10,10,1,4,226,M33狙击弹,0.454,0.121,3083,14
004 圣建（23周年重开）,10,300,10,10,1,4,228,Mk900SLAP,14.337,0.631,3083,442
004 圣建（23周年重开）,10,300,10,10,1,4,230,#6鸟弹,0.195,0.079,3083,6
004 圣建（23周年重开）,10,300,10,10,1,4,233,#1运算芯片,0.292,0.097,3083,9
004 圣建（23周年重开）,10,300,10,10,1,5,4,VFL 6-24X56,0.097,0.056,3083,3
004 圣建（23周年重开）,10,300,10,10,1,5,12,ITI MARS,0.130,0.065,3083,4
004 圣建（23周年重开）,10,300,10,10,1,5,16,PEQ-16A,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,20,Mk211高爆穿甲弹,0.065,0.046,3083,2
004 圣建（23周年重开）,10,300,10,10,1,5,32,APCR高速弹,0.097,0.056,3083,3
004 圣建（23周年重开）,10,300,10,10,1,5,40,IOP T4外骨骼,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,44,Type3防弹插板,0.097,0.056,3083,3
004 圣建（23周年重开）,10,300,10,10,1,5,58,IOP X4外骨骼,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,66,AC4消音器,0.162,0.072,3083,5
004 圣建（23周年重开）,10,300,10,10,1,5,72,ILM空尖弹,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,76,#000猎鹿弹,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,90,热光学迷彩披风,0.065,0.046,3083,2
004 圣建（23周年重开）,10,300,10,10,1,5,224,RMR T4红点,0.130,0.065,3083,4
004 圣建（23周年重开）,10,300,10,10,1,5,225,信号弹,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,227,M1022狙击弹,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,229,Mk1000SLAP,3.763,0.343,3083,116
004 圣建（23周年重开）,10,300,10,10,1,5,231,#7.5鸟弹,0.130,0.065,3083,4
004 圣建（23周年重开）,10,300,10,10,1,5,234,#2运算芯片,0.097,0.056,3083,3
004 圣建（23周年重开）,10,300,10,10,1,5,235,霰弹用闪光弹,0.032,0.032,3083,1
004 圣建（23周年重开）,10,300,10,10,1,5,305,SF武器灯改,0.097,0.056,3083,3
004 圣建（23周年重开）,10,300,10,10,1,5,309,专注芯片,0.065,0.046,3083,2
004 圣建（23周年重开）,30,30,30,200,1,2,1,BM 3-12X40,3.518,0.493,1393,49
004 圣建（23周年重开）,30,30,30,200,1,2,5,EOT 506,3.589,0.498,1393,50
004 圣建（23周年重开）,30,30,30,200,1,2,9,AMP COMPM2,2.943,0.453,1393,41
004 圣建（23周年重开）,30,30,30,200,1,2,13,PEQ-2,2.872,0.447,1393,40
004 圣建（23周年重开）,30,30,30,200,1,2,37,IOP T1外骨骼,2.872,0.447,1393,40
004 圣建（23周年重开）,30,30,30,200,1,2,55,IOP X1外骨骼,3.518,0.493,1393,49
004 圣建（23周年重开）,30,30,30,200,1,2,63,AC1消音器,4.594,0.561,1393,64
004 圣建（23周年重开）,30,30,30,200,1,2,77,BK独头弹,0.072,0.072,1393,1
004 圣建（23周年重开）,30,30,30,200,1,2,87,破旧披风,3.661,0.503,1393,51
004 圣建（23周年重开）,30,30,30,200,1,3,2,LRA 2-12x50,1.651,0.341,1393,23
004 圣建（23周年重开）,30,30,30,200,1,3,6,EOT 512,2.441,0.413,1393,34
004 圣建（23周年重开）,30,30,30,200,1,3,10,AMP COMPM4,2.441,0.413,1393,34
004 圣建（23周年重开）,30,30,30,200,1,3,14,PEQ-5,1.436,0.319,1393,20
004 圣建（23周年重开）,30,30,30,200,1,3,38,IOP T2外骨骼,1.220,0.294,1393,17
004 圣建（23周年重开）,30,30,30,200,1,3,42,Type1防弹插板,5.240,0.597,1393,73
004 圣建（23周年重开）,30,30,30,200,1,3,56,IOP X2外骨骼,1.651,0.341,1393,23
004 圣建（23周年重开）,30,30,30,200,1,3,64,AC2消音器,3.302,0.479,1393,46
004 圣建（23周年重开）,30,30,30,200,1,3,88,伪装披风,2.728,0.436,1393,38
004 圣建（23周年重开）,30,30,30,200,1,3,222,RMR红点,5.887,0.630,1393,82
004 圣建（23周年重开）,30,30,30,200,1,3,232,试制运算芯片,2.656,0.431,1393,37
004 圣建（23周年重开）,30,30,30,200,1,4,3,PSO-1,0.431,0.175,1393,6
004 圣建（23周年重开）,30,30,30,200,1,4,7,EOT 516,0.646,0.215,1393,9
004 圣建（23周年重开）,30,30,30,200,1,4,11,COG M150,0.215,0.124,1393,3
004 圣建（23周年重开）,30,30,30,200,1,4,15,PEQ-15,0.144,0.101,1393,2
004 圣建（23周年重开）,30,30,30,200,1,4,39,IOP T3外骨骼,0.287,0.143,1393,4
004 圣建（23周年重开）,30,30,30,200,1,4,43,Type2防弹插板,1.149,0.285,1393,16
004 圣建（23周年重开）,30,30,30,200,1,4,57,IOP X3外骨骼,0.431,0.175,1393,6
004 圣建（23周年重开）,30,30,30,200,1,4,65,AC3消音器,0.503,0.189,1393,7
004 圣建（23周年重开）,30,30,30,200,1,4,67,IOP大容量弹链箱,26.992,1.189,1393,376
004 圣建（23周年重开）,30,30,30,200,1,4,89,城市迷彩披风,1.005,0.267,1393,14
